,날짜,시군구,읍면동,내국인방문자수,단기체류외국인방문자수,장기체류외국인방문자수,관광기후지수,평균기온,일강수량,최대풍속,월,요일
12086,2017-10-09,서귀포시,대천동,122917,0,0,96.52,0.0,0.0,0.0,10,0
12087,2017-10-09,서귀포시,동홍동,137824,0,0,96.52,0.0,0.0,0.0,10,0
12088,2017-10-09,서귀포시,서홍동,76890,0,0,96.52,0.0,0.0,0.0,10,0
12089,2017-10-09,서귀포시,성산읍,186052,0,0,96.52,0.0,0.0,0.0,10,0
12090,2017-10-09,서귀포시,송산동,41273,0,0,96.52,0.0,0.0,0.0,10,0
12091,2017-10-09,서귀포시,안덕면,205704,0,0,96.52,0.0,0.0,0.0,10,0
12092,2017-10-09,서귀포시,영천동,89752,0,0,96.52,0.0,0.0,0.0,10,0
12093,2017-10-09,서귀포시,예래동,161359,0,0,96.52,0.0,0.0,0.0,10,0
12094,2017-10-09,서귀포시,정방동,71905,0,0,96.52,0.0,0.0,0.0,10,0
12095,2017-10-09,서귀포시,중문동,125875,0,0,96.52,0.0,0.0,0.0,10,0
12096,2017-10-09,서귀포시,중앙동,80300,0,0,96.52,0.0,0.0,0.0,10,0
12097,2017-10-09,서귀포시,천지동,34199,0,0,96.52,0.0,0.0,0.0,10,0
12098,2017-10-09,서귀포시,표선면,142470,0,0,96.52,0.0,0.0,0.0,10,0
12099,2017-10-09,서귀포시,효돈동,35435,0,0,96.52,0.0,0.0,0.0,10,0
12100,2017-10-09,제주시,건입동,166713,0,0,96.52,0.0,0.0,0.0,10,0
12101,2017-10-09,제주시,구좌읍,181659,0,0,96.52,0.0,0.0,0.0,10,0
12102,2017-10-09,제주시,노형동,404082,0,0,96.52,0.0,0.0,0.0,10,0
12103,2017-10-09,제주시,도두동,69209,0,0,96.52,0.0,0.0,0.0,10,0
12104,2017-10-09,제주시,봉개동,109268,0,0,96.52,0.0,0.0,0.0,10,0
12105,2017-10-09,제주시,삼도1동,135438,0,0,96.52,0.0,0.0,0.0,10,0
12106,2017-10-09,제주시,삼도2동,126797,0,0,96.52,0.0,0.0,0.0,10,0
12107,2017-10-09,제주시,삼양동,101407,0,0,96.52,0.0,0.0,0.0,10,0
12108,2017-10-09,제주시,아라동,229152,0,0,96.52,0.0,0.0,0.0,10,0
12109,2017-10-09,제주시,애월읍,476099,0,0,96.52,0.0,0.0,0.0,10,0
12110,2017-10-09,제주시,연동,426928,0,0,96.52,0.0,0.0,0.0,10,0
12111,2017-10-09,제주시,오라동,215677,0,0,96.52,0.0,0.0,0.0,10,0
12112,2017-10-09,제주시,외도동,100722,0,0,96.52,0.0,0.0,0.0,10,0
12113,2017-10-09,제주시,용담1동,102955,0,0,96.52,0.0,0.0,0.0,10,0
12114,2017-10-09,제주시,용담2동,259522,0,0,96.52,0.0,0.0,0.0,10,0
12115,2017-10-09,제주시,우도면,29024,0,0,96.52,0.0,0.0,0.0,10,0
12116,2017-10-09,제주시,이도1동,184259,0,0,96.52,0.0,0.0,0.0,10,0
12117,2017-10-09,제주시,이도2동,523035,0,0,96.52,0.0,0.0,0.0,10,0
12118,2017-10-09,제주시,이호동,67233,0,0,96.52,0.0,0.0,0.0,10,0
12119,2017-10-09,제주시,일도1동,48828,0,0,96.52,0.0,0.0,0.0,10,0
12120,2017-10-09,제주시,일도2동,247281,0,0,96.52,0.0,0.0,0.0,10,0
12121,2017-10-09,제주시,조천읍,313719,0,0,96.52,0.0,0.0,0.0,10,0
12122,2017-10-09,제주시,추자면,30497,0,0,96.52,0.0,0.0,0.0,10,0
12123,2017-10-09,제주시,한경면,78664,0,0,96.52,0.0,0.0,0.0,10,0
12124,2017-10-09,제주시,한림읍,206106,0,0,96.52,0.0,0.0,0.0,10,0
12125,2017-10-09,제주시,화북동,188309,0,0,96.52,0.0,0.0,0.0,10,0
12126,2017-10-10,서귀포시,남원읍,136500,0,0,94.65,0.0,0.0,0.0,10,1
12127,2017-10-10,서귀포시,대륜동,156674,0,0,94.65,0.0,0.0,0.0,10,1
12128,2017-10-10,서귀포시,대정읍,131947,0,0,94.65,0.0,0.0,0.0,10,1
12129,2017-10-10,서귀포시,대천동,114601,0,0,94.65,0.0,0.0,0.0,10,1
12130,2017-10-10,서귀포시,동홍동,143844,0,0,94.65,0.0,0.0,0.0,10,1
12131,2017-10-10,서귀포시,서홍동,92230,0,0,94.65,0.0,0.0,0.0,10,1
12132,2017-10-10,서귀포시,성산읍,134118,0,0,94.65,0.0,0.0,0.0,10,1
12133,2017-10-10,서귀포시,송산동,40515,0,0,94.65,0.0,0.0,0.0,10,1
12134,2017-10-10,서귀포시,안덕면,147433,0,0,94.65,0.0,0.0,0.0,10,1
12135,2017-10-10,서귀포시,영천동,90829,0,0,94.65,0.0,0.0,0.0,10,1
12136,2017-10-10,서귀포시,예래동,115883,0,0,94.65,0.0,0.0,0.0,10,1
12137,2017-10-10,서귀포시,정방동,68190,0,0,94.65,0.0,0.0,0.0,10,1
12138,2017-10-10,서귀포시,중문동,92047,0,0,94.65,0.0,0.0,0.0,10,1
12139,2017-10-10,서귀포시,중앙동,93798,0,0,94.65,0.0,0.0,0.0,10,1
12140,2017-10-10,서귀포시,천지동,34289,0,0,94.65,0.0,0.0,0.0,10,1
12141,2017-10-10,서귀포시,표선면,101582,0,0,94.65,0.0,0.0,0.0,10,1
12142,2017-10-10,서귀포시,효돈동,26552,0,0,94.65,0.0,0.0,0.0,10,1
12143,2017-10-10,제주시,건입동,135918,0,0,94.65,0.0,0.0,0.0,10,1
12144,2017-10-10,제주시,구좌읍,131630,0,0,94.65,0.0,0.0,0.0,10,1
12145,2017-10-10,제주시,노형동,424357,0,0,94.65,0.0,0.0,0.0,10,1
12146,2017-10-10,제주시,도두동,61931,0,0,94.65,0.0,0.0,0.0,10,1
12147,2017-10-10,제주시,봉개동,80251,0,0,94.65,0.0,0.0,0.0,10,1
12148,2017-10-10,제주시,삼도1동,147011,0,0,94.65,0.0,0.0,0.0,10,1
12149,2017-10-10,제주시,삼도2동,120250,0,0,94.65,0.0,0.0,0.0,10,1
12150,2017-10-10,제주시,삼양동,81381,0,0,94.65,0.0,0.0,0.0,10,1
12151,2017-10-10,제주시,아라동,310248,0,0,94.65,0.0,0.0,0.0,10,1
12152,2017-10-10,제주시,애월읍,416922,0,0,94.65,0.0,0.0,0.0,10,1
12153,2017-10-10,제주시,연동,457378,0,0,94.65,0.0,0.0,0.0,10,1
12154,2017-10-10,제주시,오라동,268024,0,0,94.65,0.0,0.0,0.0,10,1
12155,2017-10-10,제주시,외도동,100227,0,0,94.65,0.0,0.0,0.0,10,1
12156,2017-10-10,제주시,용담1동,131451,0,0,94.65,0.0,0.0,0.0,10,1
12157,2017-10-10,제주시,용담2동,230607,0,0,94.65,0.0,0.0,0.0,10,1
12158,2017-10-10,제주시,우도면,18631,0,0,94.65,0.0,0.0,0.0,10,1
12159,2017-10-10,제주시,이도1동,193415,0,0,94.65,0.0,0.0,0.0,10,1
12160,2017-10-10,제주시,이도2동,562012,0,0,94.65,0.0,0.0,0.0,10,1
12161,2017-10-10,제주시,이호동,60306,0,0,94.65,0.0,0.0,0.0,10,1
12162,2017-10-10,제주시,일도1동,47297,0,0,94.65,0.0,0.0,0.0,10,1
12163,2017-10-10,제주시,일도2동,228313,0,0,94.65,0.0,0.0,0.0,10,1
12164,2017-10-10,제주시,조천읍,237199,0,0,94.65,0.0,0.0,0.0,10,1
12165,2017-10-10,제주시,추자면,30486,0,0,94.65,0.0,0.0,0.0,10,1
12166,2017-10-10,제주시,한경면,74766,0,0,94.65,0.0,0.0,0.0,10,1
12167,2017-10-10,제주시,한림읍,185399,0,0,94.65,0.0,0.0,0.0,10,1
12168,2017-10-10,제주시,화북동,207651,0,0,94.65,0.0,0.0,0.0,10,1
12169,2017-10-11,서귀포시,남원읍,122339,0,0,79.79,0.0,0.0,0.0,10,2
12170,2017-10-11,서귀포시,대륜동,146481,0,0,79.79,0.0,0.0,0.0,10,2
12171,2017-10-11,서귀포시,대정읍,121960,0,0,79.79,0.0,0.0,0.0,10,2
12172,2017-10-11,서귀포시,대천동,115692,0,0,79.79,0.0,0.0,0.0,10,2
12173,2017-10-11,서귀포시,동홍동,118994,0,0,79.79,0.0,0.0,0.0,10,2
12174,2017-10-11,서귀포시,서홍동,72319,0,0,79.79,0.0,0.0,0.0,10,2
12175,2017-10-11,서귀포시,성산읍,135617,0,0,79.79,0.0,0.0,0.0,10,2
12176,2017-10-11,서귀포시,송산동,36015,0,0,79.79,0.0,0.0,0.0,10,2
12177,2017-10-11,서귀포시,안덕면,167778,0,0,79.79,0.0,0.0,0.0,10,2
12178,2017-10-11,서귀포시,영천동,79628,0,0,79.79,0.0,0.0,0.0,10,2
12179,2017-10-11,서귀포시,예래동,124063,0,0,79.79,0.0,0.0,0.0,10,2
12180,2017-10-11,서귀포시,정방동,67583,0,0,79.79,0.0,0.0,0.0,10,2
12181,2017-10-11,서귀포시,중문동,96733,0,0,79.79,0.0,0.0,0.0,10,2
12182,2017-10-11,서귀포시,중앙동,93196,0,0,79.79,0.0,0.0,0.0,10,2
12183,2017-10-11,서귀포시,천지동,36082,0,0,79.79,0.0,0.0,0.0,10,2
12184,2017-10-11,서귀포시,표선면,100442,0,0,79.79,0.0,0.0,0.0,10,2
12185,2017-10-11,서귀포시,효돈동,24146,0,0,79.79,0.0,0.0,0.0,10,2
12186,2017-10-11,제주시,건입동,125733,0,0,78.1,0.0,0.0,0.0,10,2
12187,2017-10-11,제주시,구좌읍,141529,0,0,78.1,0.0,0.0,0.0,10,2
12188,2017-10-11,제주시,노형동,430258,0,0,78.1,0.0,0.0,0.0,10,2
12189,2017-10-11,제주시,도두동,58094,0,0,78.1,0.0,0.0,0.0,10,2
12190,2017-10-11,제주시,봉개동,72647,0,0,78.1,0.0,0.0,0.0,10,2
12191,2017-10-11,제주시,삼도1동,133527,0,0,78.1,0.0,0.0,0.0,10,2
12192,2017-10-11,제주시,삼도2동,110169,0,0,78.1,0.0,0.0,0.0,10,2
12193,2017-10-11,제주시,삼양동,76353,0,0,78.1,0.0,0.0,0.0,10,2
12194,2017-10-11,제주시,아라동,264592,0,0,78.1,0.0,0.0,0.0,10,2
12195,2017-10-11,제주시,애월읍,432870,0,0,78.1,0.0,0.0,0.0,10,2
12196,2017-10-11,제주시,연동,419053,0,0,78.1,0.0,0.0,0.0,10,2
12197,2017-10-11,제주시,오라동,236483,0,0,78.1,0.0,0.0,0.0,10,2
12198,2017-10-11,제주시,외도동,82871,0,0,78.1,0.0,0.0,0.0,10,2
12199,2017-10-11,제주시,용담1동,98140,0,0,78.1,0.0,0.0,0.0,10,2
12200,2017-10-11,제주시,용담2동,207403,0,0,78.1,0.0,0.0,0.0,10,2
12201,2017-10-11,제주시,우도면,21183,0,0,78.1,0.0,0.0,0.0,10,2
12202,2017-10-11,제주시,이도1동,172972,0,0,78.1,0.0,0.0,0.0,10,2
12203,2017-10-11,제주시,이도2동,473799,0,0,78.1,0.0,0.0,0.0,10,2
12204,2017-10-11,제주시,이호동,55466,0,0,78.1,0.0,0.0,0.0,10,2
12205,2017-10-11,제주시,일도1동,43471,0,0,78.1,0.0,0.0,0.0,10,2
12206,2017-10-11,제주시,일도2동,216026,0,0,78.1,0.0,0.0,0.0,10,2
12207,2017-10-11,제주시,조천읍,222412,0,0,78.1,0.0,0.0,0.0,10,2
12208,2017-10-11,제주시,추자면,23361,0,0,78.1,0.0,0.0,0.0,10,2
12209,2017-10-11,제주시,한경면,59641,0,0,78.1,0.0,0.0,0.0,10,2
12210,2017-10-11,제주시,한림읍,192897,0,0,78.1,0.0,0.0,0.0,10,2
12211,2017-10-11,제주시,화북동,181483,0,0,78.1,0.0,0.0,0.0,10,2
12212,2017-10-12,서귀포시,남원읍,139556,0,0,75.09,0.0,0.0,0.0,10,3
12213,2017-10-12,서귀포시,대륜동,160038,0,0,75.09,0.0,0.0,0.0,10,3
12214,2017-10-12,서귀포시,대정읍,111893,0,0,75.09,0.0,0.0,0.0,10,3
12215,2017-10-12,서귀포시,대천동,116919,0,0,75.09,0.0,0.0,0.0,10,3
12216,2017-10-12,서귀포시,동홍동,133529,0,0,75.09,0.0,0.0,0.0,10,3
12217,2017-10-12,서귀포시,서홍동,71372,0,0,75.09,0.0,0.0,0.0,10,3
12218,2017-10-12,서귀포시,성산읍,156673,0,0,75.09,0.0,0.0,0.0,10,3
12219,2017-10-12,서귀포시,송산동,40611,0,0,75.09,0.0,0.0,0.0,10,3
12220,2017-10-12,서귀포시,안덕면,184287,0,0,75.09,0.0,0.0,0.0,10,3
12221,2017-10-12,서귀포시,영천동,87438,0,0,75.09,0.0,0.0,0.0,10,3
12222,2017-10-12,서귀포시,예래동,134387,0,0,75.09,0.0,0.0,0.0,10,3
12223,2017-10-12,서귀포시,정방동,88115,0,0,75.09,0.0,0.0,0.0,10,3
12224,2017-10-12,서귀포시,중문동,112539,0,0,75.09,0.0,0.0,0.0,10,3
12225,2017-10-12,서귀포시,중앙동,92265,0,0,75.09,0.0,0.0,0.0,10,3
12226,2017-10-12,서귀포시,천지동,41970,0,0,75.09,0.0,0.0,0.0,10,3
12227,2017-10-12,서귀포시,표선면,119442,0,0,75.09,0.0,0.0,0.0,10,3
12228,2017-10-12,서귀포시,효돈동,24720,0,0,75.09,0.0,0.0,0.0,10,3
12229,2017-10-12,제주시,건입동,127442,0,0,44.6,0.0,0.0,0.0,10,3
12230,2017-10-12,제주시,구좌읍,143315,0,0,44.6,0.0,0.0,0.0,10,3
12231,2017-10-12,제주시,노형동,425383,0,0,44.6,0.0,0.0,0.0,10,3
12232,2017-10-12,제주시,도두동,73537,0,0,44.6,0.0,0.0,0.0,10,3
12233,2017-10-12,제주시,봉개동,67884,0,0,44.6,0.0,0.0,0.0,10,3
12234,2017-10-12,제주시,삼도1동,131089,0,0,44.6,0.0,0.0,0.0,10,3
12235,2017-10-12,제주시,삼도2동,107925,0,0,44.6,0.0,0.0,0.0,10,3
12236,2017-10-12,제주시,삼양동,75653,0,0,44.6,0.0,0.0,0.0,10,3
12237,2017-10-12,제주시,아라동,295494,0,0,44.6,0.0,0.0,0.0,10,3
12238,2017-10-12,제주시,애월읍,421732,0,0,44.6,0.0,0.0,0.0,10,3
12239,2017-10-12,제주시,연동,441062,0,0,44.6,0.0,0.0,0.0,10,3
12240,2017-10-12,제주시,오라동,259089,0,0,44.6,0.0,0.0,0.0,10,3
12241,2017-10-12,제주시,외도동,84543,0,0,44.6,0.0,0.0,0.0,10,3
12242,2017-10-12,제주시,용담1동,108238,0,0,44.6,0.0,0.0,0.0,10,3
12243,2017-10-12,제주시,용담2동,204489,0,0,44.6,0.0,0.0,0.0,10,3
12244,2017-10-12,제주시,우도면,17007,0,0,44.6,0.0,0.0,0.0,10,3
12245,2017-10-12,제주시,이도1동,168402,0,0,44.6,0.0,0.0,0.0,10,3
12246,2017-10-12,제주시,이도2동,529944,0,0,44.6,0.0,0.0,0.0,10,3
12247,2017-10-12,제주시,이호동,60584,0,0,44.6,0.0,0.0,0.0,10,3
12248,2017-10-12,제주시,일도1동,40783,0,0,44.6,0.0,0.0,0.0,10,3
12249,2017-10-12,제주시,일도2동,213662,0,0,44.6,0.0,0.0,0.0,10,3
12250,2017-10-12,제주시,조천읍,216984,0,0,44.6,0.0,0.0,0.0,10,3
12251,2017-10-12,제주시,추자면,20930,0,0,44.6,0.0,0.0,0.0,10,3
12252,2017-10-12,제주시,한경면,58836,0,0,44.6,0.0,0.0,0.0,10,3
12253,2017-10-12,제주시,한림읍,194019,0,0,44.6,0.0,0.0,0.0,10,3
12254,2017-10-12,제주시,화북동,163942,0,0,44.6,0.0,0.0,0.0,10,3
12255,2017-10-13,서귀포시,남원읍,154097,0,0,81.19,0.0,0.0,0.0,10,4
12256,2017-10-13,서귀포시,대륜동,157267,0,0,81.19,0.0,0.0,0.0,10,4
12257,2017-10-13,서귀포시,대정읍,122116,0,0,81.19,0.0,0.0,0.0,10,4
12258,2017-10-13,서귀포시,대천동,128573,0,0,81.19,0.0,0.0,0.0,10,4
12259,2017-10-13,서귀포시,동홍동,139807,0,0,81.19,0.0,0.0,0.0,10,4
12260,2017-10-13,서귀포시,서홍동,84871,0,0,81.19,0.0,0.0,0.0,10,4
12261,2017-10-13,서귀포시,성산읍,164001,0,0,81.19,0.0,0.0,0.0,10,4
12262,2017-10-13,서귀포시,송산동,41004,0,0,81.19,0.0,0.0,0.0,10,4
12263,2017-10-13,서귀포시,안덕면,188859,0,0,81.19,0.0,0.0,0.0,10,4
12264,2017-10-13,서귀포시,영천동,86601,0,0,81.19,0.0,0.0,0.0,10,4
12265,2017-10-13,서귀포시,예래동,138031,0,0,81.19,0.0,0.0,0.0,10,4
12266,2017-10-13,서귀포시,정방동,80152,0,0,81.19,0.0,0.0,0.0,10,4
12267,2017-10-13,서귀포시,중문동,115485,0,0,81.19,0.0,0.0,0.0,10,4
12268,2017-10-13,서귀포시,중앙동,92419,0,0,81.19,0.0,0.0,0.0,10,4
12269,2017-10-13,서귀포시,천지동,41655,0,0,81.19,0.0,0.0,0.0,10,4
12270,2017-10-13,서귀포시,표선면,115901,0,0,81.19,0.0,0.0,0.0,10,4
12271,2017-10-13,서귀포시,효돈동,28863,0,0,81.19,0.0,0.0,0.0,10,4
12272,2017-10-13,제주시,건입동,124908,0,0,77.13,0.0,0.0,0.0,10,4
12273,2017-10-13,제주시,구좌읍,147876,0,0,77.13,0.0,0.0,0.0,10,4
12274,2017-10-13,제주시,노형동,444176,0,0,77.13,0.0,0.0,0.0,10,4
12275,2017-10-13,제주시,도두동,68590,0,0,77.13,0.0,0.0,0.0,10,4
12276,2017-10-13,제주시,봉개동,82288,0,0,77.13,0.0,0.0,0.0,10,4
12277,2017-10-13,제주시,삼도1동,123604,0,0,77.13,0.0,0.0,0.0,10,4
12278,2017-10-13,제주시,삼도2동,108421,0,0,77.13,0.0,0.0,0.0,10,4
12279,2017-10-13,제주시,삼양동,75314,0,0,77.13,0.0,0.0,0.0,10,4
12280,2017-10-13,제주시,아라동,261713,0,0,77.13,0.0,0.0,0.0,10,4
12281,2017-10-13,제주시,애월읍,442661,0,0,77.13,0.0,0.0,0.0,10,4
12282,2017-10-13,제주시,연동,478930,0,0,77.13,0.0,0.0,0.0,10,4
12283,2017-10-13,제주시,오라동,265616,0,0,77.13,0.0,0.0,0.0,10,4
12284,2017-10-13,제주시,외도동,81195,0,0,77.13,0.0,0.0,0.0,10,4
12285,2017-10-13,제주시,용담1동,107681,0,0,77.13,0.0,0.0,0.0,10,4
12286,2017-10-13,제주시,용담2동,248936,0,0,77.13,0.0,0.0,0.0,10,4
12287,2017-10-13,제주시,우도면,28775,0,0,77.13,0.0,0.0,0.0,10,4
12288,2017-10-13,제주시,이도1동,169743,0,0,77.13,0.0,0.0,0.0,10,4
12289,2017-10-13,제주시,이도2동,539617,0,0,77.13,0.0,0.0,0.0,10,4
12290,2017-10-13,제주시,이호동,66123,0,0,77.13,0.0,0.0,0.0,10,4
12291,2017-10-13,제주시,일도1동,44980,0,0,77.13,0.0,0.0,0.0,10,4
12292,2017-10-13,제주시,일도2동,205591,0,0,77.13,0.0,0.0,0.0,10,4
12293,2017-10-13,제주시,조천읍,243872,0,0,77.13,0.0,0.0,0.0,10,4
12294,2017-10-13,제주시,추자면,22527,0,0,77.13,0.0,0.0,0.0,10,4
12295,2017-10-13,제주시,한경면,60309,0,0,77.13,0.0,0.0,0.0,10,4
12296,2017-10-13,제주시,한림읍,207554,0,0,77.13,0.0,0.0,0.0,10,4
12297,2017-10-13,제주시,화북동,191519,0,0,77.13,0.0,0.0,0.0,10,4
12298,2017-10-14,서귀포시,남원읍,145645,0,0,61.59,0.0,0.0,0.0,10,5
12299,2017-10-14,서귀포시,대륜동,163034,0,0,61.59,0.0,0.0,0.0,10,5
12300,2017-10-14,서귀포시,대정읍,145670,0,0,61.59,0.0,0.0,0.0,10,5
12301,2017-10-14,서귀포시,대천동,124149,0,0,61.59,0.0,0.0,0.0,10,5
12302,2017-10-14,서귀포시,동홍동,161234,0,0,61.59,0.0,0.0,0.0,10,5
12303,2017-10-14,서귀포시,서홍동,73826,0,0,61.59,0.0,0.0,0.0,10,5
12304,2017-10-14,서귀포시,성산읍,181581,0,0,61.59,0.0,0.0,0.0,10,5
12305,2017-10-14,서귀포시,송산동,37713,0,0,61.59,0.0,0.0,0.0,10,5
12306,2017-10-14,서귀포시,안덕면,186055,0,0,61.59,0.0,0.0,0.0,10,5
12307,2017-10-14,서귀포시,영천동,91563,0,0,61.59,0.0,0.0,0.0,10,5
12308,2017-10-14,서귀포시,예래동,149129,0,0,61.59,0.0,0.0,0.0,10,5
12309,2017-10-14,서귀포시,정방동,83939,0,0,61.59,0.0,0.0,0.0,10,5
12310,2017-10-14,서귀포시,중문동,101153,0,0,61.59,0.0,0.0,0.0,10,5
12311,2017-10-14,서귀포시,중앙동,82423,0,0,61.59,0.0,0.0,0.0,10,5
12312,2017-10-14,서귀포시,천지동,36199,0,0,61.59,0.0,0.0,0.0,10,5
12313,2017-10-14,서귀포시,표선면,122984,0,0,61.59,0.0,0.0,0.0,10,5
12314,2017-10-14,서귀포시,효돈동,32887,0,0,61.59,0.0,0.0,0.0,10,5
12315,2017-10-14,제주시,건입동,165089,0,0,66.31,0.0,0.0,0.0,10,5
12316,2017-10-14,제주시,구좌읍,164371,0,0,66.31,0.0,0.0,0.0,10,5
12317,2017-10-14,제주시,노형동,417589,0,0,66.31,0.0,0.0,0.0,10,5
12318,2017-10-14,제주시,도두동,65101,0,0,66.31,0.0,0.0,0.0,10,5
12319,2017-10-14,제주시,봉개동,96545,0,0,66.31,0.0,0.0,0.0,10,5
12320,2017-10-14,제주시,삼도1동,138246,0,0,66.31,0.0,0.0,0.0,10,5
12321,2017-10-14,제주시,삼도2동,135078,0,0,66.31,0.0,0.0,0.0,10,5
12322,2017-10-14,제주시,삼양동,87615,0,0,66.31,0.0,0.0,0.0,10,5
12323,2017-10-14,제주시,아라동,268615,0,0,66.31,0.0,0.0,0.0,10,5
12324,2017-10-14,제주시,애월읍,441989,0,0,66.31,0.0,0.0,0.0,10,5
12325,2017-10-14,제주시,연동,508737,0,0,66.31,0.0,0.0,0.0,10,5
12326,2017-10-14,제주시,오라동,245245,0,0,66.31,0.0,0.0,0.0,10,5
12327,2017-10-14,제주시,외도동,94790,0,0,66.31,0.0,0.0,0.0,10,5
12328,2017-10-14,제주시,용담1동,100773,0,0,66.31,0.0,0.0,0.0,10,5
12329,2017-10-14,제주시,용담2동,214469,0,0,66.31,0.0,0.0,0.0,10,5
12330,2017-10-14,제주시,우도면,21974,0,0,66.31,0.0,0.0,0.0,10,5
12331,2017-10-14,제주시,이도1동,178881,0,0,66.31,0.0,0.0,0.0,10,5
12332,2017-10-14,제주시,이도2동,544165,0,0,66.31,0.0,0.0,0.0,10,5
12333,2017-10-14,제주시,이호동,66314,0,0,66.31,0.0,0.0,0.0,10,5
12334,2017-10-14,제주시,일도1동,68162,0,0,66.31,0.0,0.0,0.0,10,5
12335,2017-10-14,제주시,일도2동,234039,0,0,66.31,0.0,0.0,0.0,10,5
12336,2017-10-14,제주시,조천읍,274888,0,0,66.31,0.0,0.0,0.0,10,5
12337,2017-10-14,제주시,추자면,18063,0,0,66.31,0.0,0.0,0.0,10,5
12338,2017-10-14,제주시,한경면,79983,0,0,66.31,0.0,0.0,0.0,10,5
12339,2017-10-14,제주시,한림읍,198987,0,0,66.31,0.0,0.0,0.0,10,5
12340,2017-10-14,제주시,화북동,194430,0,0,66.31,0.0,0.0,0.0,10,5
12341,2017-10-15,서귀포시,남원읍,122346,0,0,38.19,0.0,0.0,0.0,10,6
12342,2017-10-15,서귀포시,대륜동,158176,0,0,38.19,0.0,0.0,0.0,10,6
12343,2017-10-15,서귀포시,대정읍,128558,0,0,38.19,0.0,0.0,0.0,10,6
12344,2017-10-15,서귀포시,대천동,111868,0,0,38.19,0.0,0.0,0.0,10,6
12345,2017-10-15,서귀포시,동홍동,147848,0,0,38.19,0.0,0.0,0.0,10,6
12346,2017-10-15,서귀포시,서홍동,66245,0,0,38.19,0.0,0.0,0.0,10,6
12347,2017-10-15,서귀포시,성산읍,160835,0,0,38.19,0.0,0.0,0.0,10,6
12348,2017-10-15,서귀포시,송산동,47361,0,0,38.19,0.0,0.0,0.0,10,6
12349,2017-10-15,서귀포시,안덕면,187322,0,0,38.19,0.0,0.0,0.0,10,6
12350,2017-10-15,서귀포시,영천동,71436,0,0,38.19,0.0,0.0,0.0,10,6
12351,2017-10-15,서귀포시,예래동,154422,0,0,38.19,0.0,0.0,0.0,10,6
12352,2017-10-15,서귀포시,정방동,90844,0,0,38.19,0.0,0.0,0.0,10,6
12353,2017-10-15,서귀포시,중문동,98508,0,0,38.19,0.0,0.0,0.0,10,6
12354,2017-10-15,서귀포시,중앙동,74648,0,0,38.19,0.0,0.0,0.0,10,6
12355,2017-10-15,서귀포시,천지동,34197,0,0,38.19,0.0,0.0,0.0,10,6
12356,2017-10-15,서귀포시,표선면,116540,0,0,38.19,0.0,0.0,0.0,10,6
12357,2017-10-15,서귀포시,효돈동,30732,0,0,38.19,0.0,0.0,0.0,10,6
12358,2017-10-15,제주시,건입동,166866,0,0,39.99,0.0,0.0,0.0,10,6
12359,2017-10-15,제주시,구좌읍,157705,0,0,39.99,0.0,0.0,0.0,10,6
12360,2017-10-15,제주시,노형동,426721,0,0,39.99,0.0,0.0,0.0,10,6
12361,2017-10-15,제주시,도두동,72424,0,0,39.99,0.0,0.0,0.0,10,6
12362,2017-10-15,제주시,봉개동,75407,0,0,39.99,0.0,0.0,0.0,10,6
12363,2017-10-15,제주시,삼도1동,136302,0,0,39.99,0.0,0.0,0.0,10,6
12364,2017-10-15,제주시,삼도2동,126618,0,0,39.99,0.0,0.0,0.0,10,6
12365,2017-10-15,제주시,삼양동,87821,0,0,39.99,0.0,0.0,0.0,10,6
12366,2017-10-15,제주시,아라동,229427,0,0,39.99,0.0,0.0,0.0,10,6
12367,2017-10-15,제주시,애월읍,425779,0,0,39.99,0.0,0.0,0.0,10,6
12368,2017-10-15,제주시,연동,434867,0,0,39.99,0.0,0.0,0.0,10,6
12369,2017-10-15,제주시,오라동,225126,0,0,39.99,0.0,0.0,0.0,10,6
12370,2017-10-15,제주시,외도동,93487,0,0,39.99,0.0,0.0,0.0,10,6
12371,2017-10-15,제주시,용담1동,88120,0,0,39.99,0.0,0.0,0.0,10,6
12372,2017-10-15,제주시,용담2동,244138,0,0,39.99,0.0,0.0,0.0,10,6
12373,2017-10-15,제주시,우도면,4079,0,0,39.99,0.0,0.0,0.0,10,6
12374,2017-10-15,제주시,이도1동,154227,0,0,39.99,0.0,0.0,0.0,10,6
12375,2017-10-15,제주시,이도2동,437136,0,0,39.99,0.0,0.0,0.0,10,6
12376,2017-10-15,제주시,이호동,63056,0,0,39.99,0.0,0.0,0.0,10,6
12377,2017-10-15,제주시,일도1동,66524,0,0,39.99,0.0,0.0,0.0,10,6
12378,2017-10-15,제주시,일도2동,238824,0,0,39.99,0.0,0.0,0.0,10,6
12379,2017-10-15,제주시,조천읍,238128,0,0,39.99,0.0,0.0,0.0,10,6
12380,2017-10-15,제주시,추자면,13265,0,0,39.99,0.0,0.0,0.0,10,6
12381,2017-10-15,제주시,한경면,64034,0,0,39.99,0.0,0.0,0.0,10,6
12382,2017-10-15,제주시,한림읍,191338,0,0,39.99,0.0,0.0,0.0,10,6
12383,2017-10-15,제주시,화북동,167036,0,0,39.99,0.0,0.0,0.0,10,6
12384,2017-10-16,서귀포시,남원읍,109924,0,0,43.57,0.0,0.0,0.0,10,0
12385,2017-10-16,서귀포시,대륜동,152645,0,0,43.57,0.0,0.0,0.0,10,0
