,날짜,시군구,읍면동,성별,연령대,거주인구,근무인구,방문자수
10689,20190822,제주시,일도2동,여,60대,40129,2193,12391
10690,20190822,제주시,건입동,여,50대,12509,1648,11479
10691,20190822,제주시,용담1동,여,10세미만,6244,165,3703
10692,20190822,제주시,용담1동,남,30대,6020,628,5768
10693,20190822,제주시,삼도2동,남,70대,3147,163,3776
10694,20190822,제주시,삼도1동,여,60대,13086,1639,8126
10695,20190822,제주시,이도2동,남,30대,57284,13425,35460
10696,20190822,제주시,용담2동,여,50대,18542,4324,22105
10697,20190823,제주시,애월읍,남,60대,40982,4764,32247
10698,20190823,제주시,한림읍,남,30대,25736,4307,22784
10699,20190823,제주시,구좌읍,남,60대,19096,1240,11878
10700,20190823,제주시,조천읍,남,30대,21743,5256,29940
10701,20190823,제주시,도두동,남,60대,1988,306,4474
10702,20190823,서귀포시,대정읍,남,80대이상,7902,178,1411
10703,20190823,서귀포시,대정읍,여,10대,17471,1959,11537
10704,20190823,서귀포시,남원읍,여,50대,27448,2873,13500
10705,20190823,서귀포시,성산읍,남,40대,23193,4241,19822
10706,20190823,서귀포시,안덕면,남,80대이상,3170,117,1674
10707,20190823,서귀포시,안덕면,여,10대,11522,1649,28603
10708,20190823,서귀포시,표선면,남,10대,8918,1491,4589
10709,20190823,서귀포시,표선면,여,70대,7874,118,5236
10710,20190823,서귀포시,송산동,남,70대,2191,162,1154
10711,20190823,서귀포시,정방동,여,40대,2970,726,6677
10712,20190823,서귀포시,중앙동,남,10대,2277,3557,5829
10713,20190823,서귀포시,중앙동,여,70대,1809,257,4835
10714,20190823,서귀포시,천지동,남,50대,1824,211,3548
10715,20190823,서귀포시,효돈동,남,50대,7525,455,4356
10716,20190823,서귀포시,효돈동,여,10세미만,3338,77,716
10717,20190823,서귀포시,영천동,남,60대,5473,814,6161
10718,20190823,서귀포시,동홍동,여,60대,21524,1448,8292
10719,20190823,서귀포시,서홍동,여,50대,7061,743,5423
10720,20190823,서귀포시,대륜동,남,70대,7856,471,4140
10721,20190823,서귀포시,대천동,남,30대,7500,1469,11777
10722,20190823,서귀포시,예래동,남,20대,4465,2038,13787
10723,20190823,서귀포시,예래동,여,80대이상,3028,123,1716
10724,20190823,제주시,이호동,남,40대,6122,875,7800
10725,20190823,제주시,외도동,남,70대,3606,310,2382
10726,20190823,서귀포시,중문동,여,50대,15609,1433,9098
10727,20190823,제주시,노형동,남,80대이상,5854,391,3342
10728,20190823,제주시,노형동,여,10대,82872,8906,28801
10729,20190823,제주시,한경면,남,40대,13840,2415,10001
10730,20190823,제주시,우도면,남,40대,2565,390,4091
10731,20190823,제주시,일도1동,여,50대,3385,981,6017
10732,20190823,제주시,일도2동,남,80대이상,6187,231,2115
10733,20190823,제주시,일도2동,여,10대,41823,2074,15683
10734,20190823,제주시,이도1동,남,40대,14106,3240,18856
10735,20190823,제주시,이도2동,남,10세미만,63018,6078,31607
10736,20190823,제주시,이도2동,여,40대,96178,19357,45842
10737,20190823,제주시,삼도1동,남,80대이상,3448,152,1646
10738,20190823,제주시,삼도1동,여,10대,11301,1173,6188
10739,20190823,제주시,추자면,남,60대,2006,288,3111
10740,20190823,제주시,삼도2동,여,80대이상,2988,170,3147
10741,20190823,제주시,용담1동,남,10세미만,5451,1777,5159
10742,20190823,제주시,용담1동,여,40대,11351,1048,8160
10743,20190823,제주시,용담2동,남,70대,7753,604,5808
10744,20190823,제주시,건입동,남,70대,5119,614,4665
10745,20190823,제주시,화북동,남,30대,24495,4267,14800
10746,20190823,제주시,삼양동,남,70대,8347,270,2549
10747,20190823,제주시,봉개동,남,40대,6316,2012,12993
10748,20190823,제주시,아라동,여,40대,72755,11512,27725
10749,20190823,제주시,연동,남,40대,73970,14463,53887
10750,20190823,제주시,오라동,여,60대,15344,1980,12945
10751,20190823,제주시,삼도2동,남,20대,4490,821,9863
10752,20190824,제주시,외도동,남,20대,10601,863,7674
10753,20190824,제주시,노형동,남,30대,58224,6201,35347
10754,20190824,제주시,연동,여,50대,90221,9062,34326
10755,20190824,제주시,삼양동,여,80대이상,5972,222,1882
10756,20190824,제주시,오라동,남,80대이상,2726,157,2764
10757,20190824,제주시,아라동,남,60대,30857,2446,16108
10758,20190824,제주시,봉개동,여,50대,5366,1286,11067
10759,20190824,제주시,삼양동,남,20대,16823,842,8042
10760,20190824,제주시,오라동,여,10대,17224,926,12751
10761,20190824,제주시,외도동,여,80대이상,3689,49,1293
10762,20190824,서귀포시,남원읍,남,70대,13204,383,4655
10763,20190824,제주시,도두동,남,10대,1544,52,3003
10764,20190824,제주시,도두동,여,70대,316,454,1783
10765,20190824,서귀포시,대정읍,남,30대,15235,1615,15581
10766,20190824,서귀포시,성산읍,여,50대,27991,2290,17187
10767,20190824,서귀포시,안덕면,남,30대,16480,3945,31133
10768,20190824,서귀포시,표선면,여,20대,5355,689,9185
10769,20190824,서귀포시,송산동,남,20대,1177,371,2961
10770,20190824,서귀포시,송산동,여,80대이상,1378,158,639
10771,20190824,제주시,화북동,여,40대,54109,3229,17756
10772,20190824,서귀포시,정방동,남,60대,2700,493,4489
10773,20190824,제주시,이호동,여,50대,6969,588,8135
10774,20190824,제주시,화북동,남,10세미만,40174,2636,11729
10775,20190824,제주시,우도면,여,50대,2531,377,2614
10776,20190824,제주시,건입동,남,20대,7115,1774,12055
10777,20190824,서귀포시,중앙동,여,20대,1926,437,5192
10778,20190824,제주시,한림읍,남,10세미만,21387,857,7668
10779,20190824,제주시,한림읍,여,40대,35691,2059,23469
10780,20190824,제주시,애월읍,남,10대,40799,1986,21420
10781,20190824,제주시,애월읍,여,70대,23624,1105,12342
10782,20190824,제주시,구좌읍,남,10대,12527,541,7964
10783,20190824,제주시,구좌읍,여,70대,11602,210,4079
10784,20190824,제주시,조천읍,남,10세미만,21575,556,9357
10785,20190824,제주시,조천읍,여,40대,36191,3473,29518
10786,20190824,제주시,한경면,여,50대,10848,734,7277
10787,20190824,제주시,추자면,남,10대,1200,301,833
10788,20190824,제주시,추자면,여,70대,3118,158,967
10789,20190824,제주시,일도1동,남,70대,776,211,1670
10790,20190824,제주시,일도2동,남,30대,29409,1832,16337
10791,20190824,제주시,이도1동,여,50대,16799,2617,16824
10792,20190824,제주시,이도2동,남,60대,48987,4261,23675
10793,20190824,제주시,삼도1동,남,30대,8176,725,8522
10794,20190824,제주시,삼도2동,여,30대,5341,566,8781
10795,20190824,제주시,용담1동,남,60대,7918,310,6416
10796,20190824,제주시,용담2동,남,20대,10880,6443,34633
10797,20190824,제주시,용담2동,여,80대이상,5867,177,3337
10798,20190824,제주시,건입동,여,80대이상,4315,257,2621
10799,20190824,서귀포시,천지동,여,60대,1075,330,2292
10800,20190824,서귀포시,효돈동,여,60대,5629,360,1740
10801,20190824,서귀포시,영천동,여,50대,7160,1338,7994
10802,20190824,서귀포시,동홍동,여,10대,32334,1852,8023
10803,20190824,서귀포시,서홍동,남,70대,3432,29,2195
10804,20190824,서귀포시,대륜동,남,20대,8838,3027,17230
10805,20190824,서귀포시,대륜동,여,80대이상,6440,242,2798
10806,20190824,서귀포시,대천동,남,10세미만,10478,1100,5800
10807,20190824,서귀포시,대천동,여,40대,12035,911,11111
10808,20190824,서귀포시,중문동,남,70대,4802,447,2583
10809,20190824,서귀포시,예래동,여,30대,3755,980,23459
10810,20190825,서귀포시,송산동,여,30대,1305,30,3111
10811,20190825,서귀포시,표선면,남,40대,19244,1762,15422
10812,20190825,서귀포시,안덕면,여,40대,24157,3319,35610
10813,20190825,서귀포시,성산읍,남,70대,8633,270,3828
10814,20190825,서귀포시,남원읍,여,80대이상,9759,177,2726
10815,20190825,제주시,이호동,남,70대,2245,123,1495
10816,20190825,서귀포시,대정읍,여,40대,28589,1269,17198
10817,20190825,서귀포시,대정읍,남,10세미만,14542,1124,9931
10818,20190825,제주시,도두동,여,20대,892,255,8409
10819,20190825,서귀포시,정방동,남,10대,1610,98,5264
10820,20190825,제주시,외도동,여,30대,19646,659,8276
10821,20190825,서귀포시,남원읍,남,20대,10211,716,15288
10822,20190825,서귀포시,정방동,여,70대,2694,39,1743
10823,20190825,서귀포시,영천동,남,70대,4231,211,2480
10824,20190825,서귀포시,천지동,남,80대이상,123,58,333
10825,20190825,서귀포시,천지동,여,10대,617,0,1399
10826,20190825,서귀포시,효돈동,여,10대,3065,110,1417
10827,20190825,제주시,노형동,여,40대,128116,7014,36934
10828,20190825,서귀포시,동홍동,남,30대,18056,1172,10485
10829,20190825,서귀포시,서홍동,남,20대,3822,99,4228
10830,20190825,서귀포시,대륜동,여,30대,27923,1463,19737
10831,20190825,서귀포시,대천동,남,60대,9018,609,6163
10832,20190825,서귀포시,중문동,남,20대,8989,515,10698
10833,20190825,서귀포시,중문동,여,80대이상,5205,128,1573
10834,20190825,서귀포시,예래동,남,50대,6691,1356,12332
10835,20190825,서귀포시,예래동,여,10세미만,2137,139,3542
10836,20190825,서귀포시,중앙동,남,40대,3141,873,6868
10837,20190825,제주시,노형동,남,10세미만,66525,6001,24109
10838,20190825,서귀포시,안덕면,남,10세미만,10896,452,19598
10839,20190825,제주시,오라동,남,30대,16902,1499,16847
10840,20190825,제주시,연동,남,70대,18704,598,8515
10841,20190825,제주시,한림읍,남,60대,32152,1920,15209
10842,20190825,제주시,애월읍,남,10세미만,41494,1529,21096
10843,20190825,제주시,애월읍,여,20대,24940,1740,46089
10844,20190825,제주시,구좌읍,여,20대,7594,766,26086
10845,20190825,제주시,조천읍,남,60대,30453,2450,22590
10846,20190825,제주시,한경면,남,70대,7555,260,3504
10847,20190825,제주시,추자면,여,20대,278,29,927
10848,20190825,제주시,일도1동,남,20대,1044,376,4378
10849,20190825,제주시,일도1동,여,80대이상,946,69,1544
10850,20190825,제주시,일도2동,남,10세미만,32321,1225,10417
10851,20190825,제주시,일도2동,여,40대,55566,2099,17538
10852,20190825,제주시,이도1동,남,70대,5344,181,4799
10853,20190825,제주시,이도2동,남,10대,86048,6005,41917
10854,20190825,제주시,우도면,남,70대,2201,0,1093
10855,20190825,제주시,삼도1동,남,10세미만,10817,389,6489
10856,20190825,제주시,아라동,여,70대,16048,675,7701
10857,20190825,제주시,이도2동,여,70대,29611,780,9437
10858,20190825,제주시,아라동,남,10대,49985,1586,16023
10859,20190825,제주시,봉개동,남,70대,2476,78,2931
10860,20190825,제주시,삼양동,여,30대,38827,1083,7395
10861,20190825,제주시,건입동,여,30대,7144,481,9685
10862,20190825,제주시,화북동,남,60대,23943,1263,10948
10863,20190825,제주시,용담1동,여,70대,7100,105,4024
10864,20190825,제주시,용담1동,남,10대,8261,450,4659
10865,20190825,제주시,삼도2동,남,50대,9235,1077,12163
10866,20190825,제주시,삼도1동,여,40대,18132,872,10248
10867,20190825,제주시,용담2동,여,30대,12364,3282,30265
10868,20190826,제주시,건입동,남,50대,13280,3407,19410
10869,20190826,제주시,용담1동,여,20대,6148,316,5504
10870,20190826,제주시,삼도2동,여,60대,7311,1034,7853
10871,20190826,제주시,용담2동,남,50대,17296,6182,30214
10872,20190826,제주시,용담2동,여,10세미만,10941,4796,15274
10873,20190826,제주시,화북동,남,10대,47837,9484,25816
10874,20190826,제주시,아라동,남,10세미만,52757,8065,22653
10875,20190826,제주시,삼양동,남,50대,28412,1954,11526
10876,20190826,제주시,삼양동,여,10세미만,35464,819,5636
10877,20190826,제주시,봉개동,남,20대,2849,791,7434
10878,20190826,제주시,봉개동,여,80대이상,1697,4,2402
10879,20190826,제주시,삼도1동,남,60대,9369,820,9235
10880,20190826,제주시,아라동,여,20대,46996,13748,39467
10881,20190826,제주시,화북동,여,70대,13706,387,5010
10882,20190826,제주시,이도2동,여,20대,59644,11578,41153
10883,20190826,제주시,한림읍,여,70대,14180,622,5619
10884,20190826,제주시,이도1동,남,20대,7974,1838,14386
10885,20190826,제주시,일도2동,남,60대,37195,2159,14568
10886,20190826,제주시,일도1동,여,30대,1650,397,3809
10887,20190826,제주시,우도면,여,80대이상,1325,0,289
10888,20190826,제주시,우도면,남,20대,763,196,3605
10889,20190826,제주시,추자면,남,40대,3765,17,2677
10890,20190826,제주시,한경면,여,80대이상,6167,57,1197
10891,20190826,제주시,한경면,남,20대,2973,416,7012
10892,20190826,제주시,조천읍,여,70대,16771,603,6242
10893,20190826,제주시,조천읍,남,10대,21369,1571,9935
10894,20190826,제주시,구좌읍,남,40대,26025,3993,17610
10895,20190826,제주시,애월읍,남,40대,68518,10542,58494
10896,20190826,제주시,한림읍,남,10대,25073,5589,12315
10897,20190826,제주시,오라동,남,10세미만,20529,856,12104
10898,20190826,제주시,이도1동,여,80대이상,6469,886,6990
10899,20190826,제주시,오라동,여,40대,25345,4632,24864
10900,20190826,제주시,연동,남,20대,56028,9574,43358
10901,20190826,서귀포시,천지동,남,30대,910,265,3126
10902,20190826,서귀포시,천지동,여,10세미만,266,8,886
10903,20190826,서귀포시,효돈동,남,10대,3692,122,1302
10904,20190826,서귀포시,효돈동,여,70대,3783,13,1441
10905,20190826,서귀포시,영천동,남,20대,4034,2314,5813
10906,20190826,서귀포시,영천동,여,80대이상,3843,344,1691
10907,20190826,서귀포시,동홍동,남,10세미만,24721,5757,9639
10908,20190826,서귀포시,동홍동,여,40대,36269,3448,13989
10909,20190826,서귀포시,서홍동,남,80대이상,885,11,909
10910,20190826,서귀포시,서홍동,여,30대,6097,721,4553
10911,20190826,서귀포시,대륜동,남,50대,21179,3611,17033
10912,20190826,서귀포시,대천동,남,10대,7147,1518,5440
10913,20190826,서귀포시,대천동,여,70대,4313,354,1651
10914,20190826,서귀포시,중문동,여,30대,13916,1266,11580
10915,20190826,서귀포시,예래동,여,60대,4269,692,7254
10916,20190826,서귀포시,중앙동,여,50대,4246,1758,9113
10917,20190826,서귀포시,정방동,여,20대,1212,343,9265
10918,20190826,서귀포시,대륜동,여,10세미만,15918,4018,8089
10919,20190826,서귀포시,송산동,여,10세미만,660,0,656
10920,20190826,서귀포시,정방동,남,10세미만,1561,213,3593
10921,20190826,제주시,연동,여,80대이상,15432,1013,7454
10922,20190826,제주시,노형동,남,60대,43601,4344,26633
10923,20190826,제주시,외도동,여,10세미만,15920,403,3614
10924,20190826,제주시,이호동,남,20대,2337,613,6398
10925,20190826,제주시,이호동,여,80대이상,1206,5,918
10926,20190826,제주시,도두동,남,40대,1837,673,8460
10927,20190826,제주시,외도동,남,50대,15052,1311,9803
10928,20190826,서귀포시,남원읍,남,80대이상,5602,192,1537
10929,20190826,서귀포시,남원읍,여,30대,11821,1367,12770
10930,20190826,서귀포시,성산읍,남,20대,10613,1276,25494
10931,20190826,서귀포시,성산읍,여,80대이상,9206,44,2604
10932,20190826,서귀포시,안덕면,남,60대,18339,1439,13336
10933,20190826,서귀포시,표선면,여,50대,22403,2583,10968
10934,20190826,서귀포시,대정읍,남,60대,24852,1861,9756
10935,20190826,서귀포시,송산동,남,50대,4101,499,3783
10936,20190827,서귀포시,정방동,남,40대,3117,717,7510
10937,20190827,서귀포시,송산동,여,60대,2824,187,1807
10938,20190827,서귀포시,표선면,남,70대,8820,841,3292
10939,20190827,서귀포시,안덕면,여,70대,11279,221,4803
10940,20190827,서귀포시,안덕면,남,10대,11933,589,23611
10941,20190827,서귀포시,남원읍,남,50대,33950,3466,15542
10942,20190827,서귀포시,남원읍,여,10세미만,8490,394,4939
10943,20190827,서귀포시,대정읍,여,70대,16656,494,3711
10944,20190827,서귀포시,중앙동,남,70대,2016,160,2458
10945,20190827,서귀포시,대정읍,남,10대,18300,1343,10014
10946,20190827,서귀포시,성산읍,여,30대,13184,1589,22308
10947,20190827,서귀포시,천지동,남,10세미만,551,32,1512
10948,20190827,서귀포시,대천동,여,20대,5306,746,8936
10949,20190827,서귀포시,효돈동,남,10세미만,3499,126,856
10950,20190827,서귀포시,효돈동,여,20대,2577,269,2394
10951,20190827,서귀포시,영천동,여,30대,3949,1086,3825
10952,20190827,서귀포시,동홍동,남,40대,33693,2921,16007
10953,20190827,서귀포시,서홍동,남,30대,4630,743,5796
10954,20190827,서귀포시,서홍동,여,10세미만,8783,1202,3569
10955,20190827,서귀포시,대륜동,여,60대,17544,1474,10462
10956,20190827,서귀포시,중문동,남,50대,19149,1215,10268
10957,20190827,서귀포시,중문동,여,10세미만,9305,751,4376
10958,20190827,서귀포시,예래동,남,80대이상,1286,17,801
10959,20190827,서귀포시,예래동,여,10대,1510,206,4966
10960,20190827,제주시,도두동,여,50대,2614,437,7724
10961,20190827,서귀포시,천지동,여,40대,1332,149,3774
10962,20190827,제주시,이호동,여,30대,4040,736,5333
10963,20190827,제주시,삼도1동,남,10대,10178,457,6418
10964,20190827,제주시,노형동,여,50대,98345,12209,36268
10965,20190827,제주시,한림읍,여,20대,12226,1580,21734
10966,20190827,제주시,애월읍,여,50대,61083,6655,35669
10967,20190827,제주시,구좌읍,여,50대,22017,2523,12740
10968,20190827,제주시,조천읍,여,20대,13868,1378,26080
10969,20190827,제주시,한경면,여,30대,6937,567,4695
10970,20190827,제주시,추자면,여,50대,2080,79,1754
10971,20190827,제주시,우도면,여,30대,1056,148,1524
10972,20190827,제주시,일도1동,남,50대,2561,642,5686
10973,20190827,제주시,일도2동,남,10대,38982,1960,10559
10974,20190827,제주시,외도동,여,60대,7951,280,4663
10975,20190827,제주시,이도1동,남,80대이상,2465,84,1778
10976,20190827,제주시,이도1동,여,30대,9911,3222,12980
10977,20190827,제주시,이도2동,남,40대,77592,17708,44503
10978,20190827,제주시,일도2동,여,70대,23761,695,7496
10979,20190827,제주시,삼도1동,여,70대,12313,736,5654
10980,20190827,제주시,연동,여,30대,62774,11366,33841
10981,20190827,제주시,아라동,남,40대,61815,13063,29462
10982,20190827,제주시,봉개동,여,30대,6084,617,4499
10983,20190827,제주시,삼양동,여,60대,18912,930,4592
10984,20190827,제주시,화북동,여,20대,25043,3728,11851
10985,20190827,제주시,오라동,남,60대,14598,2171,16201
10986,20190827,제주시,용담2동,여,60대,14390,1049,12611
10987,20190827,제주시,용담1동,남,40대,10360,954,8655
10988,20190827,제주시,삼도2동,여,10대,3856,555,6069
10989,20190827,제주시,삼도2동,남,80대이상,1478,85,1354
10990,20190827,제주시,건입동,여,60대,11161,692,5810
10991,20190828,제주시,우도면,여,10세미만,613,200,401
10992,20190828,제주시,한림읍,남,40대,40691,5489,22228
10993,20190828,제주시,애월읍,남,70대,22440,1121,8677
10994,20190828,제주시,구좌읍,남,70대,10479,442,3261
10995,20190828,제주시,조천읍,남,40대,33739,7754,29176
10996,20190828,제주시,한경면,남,50대,14944,1681,7622
10997,20190828,제주시,추자면,남,70대,1927,10,811
10998,20190828,제주시,우도면,남,50대,3752,373,4298
10999,20190828,제주시,일도1동,여,60대,2964,416,5232
11000,20190828,제주시,일도2동,여,20대,26957,2154,13190
11001,20190828,제주시,도두동,남,70대,704,63,1844
11002,20190828,서귀포시,대정읍,여,20대,8253,1078,7859
11003,20190828,서귀포시,남원읍,여,60대,18098,806,9158
11004,20190828,서귀포시,성산읍,남,50대,33410,4125,20176
11005,20190828,서귀포시,성산읍,여,10세미만,9643,209,7807
11006,20190828,서귀포시,안덕면,여,20대,12269,3686,23097
11007,20190828,서귀포시,표선면,남,20대,9179,2300,9469
11008,20190828,서귀포시,송산동,남,80대이상,910,76,308
11009,20190828,서귀포시,송산동,여,10대,787,0,755
11010,20190828,서귀포시,중앙동,남,20대,1441,433,5316
11011,20190828,서귀포시,중앙동,여,80대이상,1089,87,3055
11012,20190828,서귀포시,천지동,남,60대,805,145,2147
11013,20190828,서귀포시,효돈동,남,40대,6856,404,2612
11014,20190828,서귀포시,영천동,남,50대,7878,2020,9096
11015,20190828,서귀포시,동홍동,여,50대,35303,3113,12539
11016,20190828,서귀포시,서홍동,여,40대,12789,1063,6109
11017,20190828,서귀포시,대륜동,남,80대이상,2635,141,1375
11018,20190828,서귀포시,대륜동,여,10대,12971,4386,9978
11019,20190828,서귀포시,대천동,남,40대,13265,1457,13330
11020,20190828,서귀포시,중문동,여,60대,12407,488,6475
11021,20190828,서귀포시,예래동,남,30대,4778,2521,18589
11022,20190828,제주시,이호동,여,10세미만,2382,150,2536
11023,20190828,제주시,이호동,남,50대,7858,964,8152
11024,20190828,서귀포시,정방동,여,50대,4228,1184,7443
11025,20190828,제주시,외도동,남,80대이상,1454,76,795
11026,20190828,제주시,외도동,여,10대,16088,453,4188
11027,20190828,제주시,이도1동,여,10세미만,8107,1452,10539
11028,20190828,제주시,이도2동,여,50대,90699,13212,40650
11029,20190828,제주시,삼도1동,여,20대,8250,1131,9513
11030,20190828,제주시,삼도2동,남,30대,5180,1098,9235
11031,20190828,제주시,삼도2동,여,10세미만,2981,418,5350
11032,20190828,제주시,용담1동,여,50대,12564,779,7926
11033,20190828,제주시,용담2동,남,80대이상,3133,194,2228
11034,20190828,제주시,용담2동,여,10대,13887,5874,18375
11035,20190828,제주시,건입동,남,80대이상,2042,121,1783
11036,20190828,제주시,건입동,여,10대,6563,801,5914
11037,20190828,제주시,이도1동,남,50대,14824,3779,19250
11038,20190828,제주시,노형동,남,70대,17159,864,8637
11039,20190828,제주시,삼양동,남,80대이상,3494,85,943
11040,20190828,제주시,삼양동,여,10대,27654,783,5891
11041,20190828,제주시,봉개동,남,50대,7244,2424,12515
11042,20190828,제주시,봉개동,여,10세미만,4699,50,2861
11043,20190828,제주시,아라동,여,50대,54324,9856,23200
11044,20190828,제주시,오라동,남,10대,16949,1390,11221
11045,20190828,제주시,오라동,여,70대,9239,506,7800
11046,20190828,제주시,연동,남,50대,81969,12806,51566
11047,20190828,제주시,연동,여,10세미만,39951,3634,21373
11048,20190828,제주시,화북동,남,40대,41128,5828,18743
11049,20190829,서귀포시,남원읍,여,10대,10035,519,6130
11050,20190829,서귀포시,대정읍,남,40대,32536,4077,15701
11051,20190829,제주시,도두동,여,80대이상,252,186,813
11052,20190829,제주시,도두동,남,20대,1188,313,8797
11053,20190829,제주시,연동,여,60대,54336,4379,23580
11054,20190829,제주시,외도동,남,30대,14371,1160,7512
11055,20190829,제주시,노형동,여,80대이상,15834,943,5935
11056,20190829,제주시,노형동,남,20대,57419,9077,41509
11057,20190829,서귀포시,성산읍,여,60대,20207,332,10993
11058,20190829,제주시,이호동,여,60대,4443,557,2846
11059,20190829,서귀포시,안덕면,남,40대,27966,5804,27157
11060,20190829,서귀포시,중앙동,여,30대,1673,899,6237
11061,20190829,서귀포시,표선면,남,80대이상,3116,263,1145
11062,20190829,서귀포시,표선면,여,30대,10242,1107,11790
11063,20190829,서귀포시,송산동,남,30대,1142,373,2981
11064,20190829,서귀포시,정방동,남,70대,1889,68,1973
11065,20190829,서귀포시,천지동,남,10대,920,33,1861
11066,20190829,서귀포시,천지동,여,70대,442,7,951
11067,20190829,서귀포시,효돈동,여,50대,7934,556,3194
11068,20190829,서귀포시,영천동,여,60대,5068,396,4612
11069,20190829,서귀포시,동홍동,남,70대,10482,341,4726
11070,20190829,서귀포시,서홍동,남,60대,6056,386,4634
11071,20190829,서귀포시,안덕면,여,80대이상,9546,215,3221
11072,20190829,제주시,오라동,여,20대,10534,1679,17007
11073,20190829,제주시,한림읍,여,50대,34197,3734,13507
11074,20190829,제주시,봉개동,여,60대,4931,710,5057
11075,20190829,서귀포시,대륜동,남,30대,22808,3073,16659
11076,20190829,제주시,애월읍,남,20대,26484,5555,48015
11077,20190829,제주시,애월읍,여,80대이상,21595,839,6904
11078,20190829,제주시,구좌읍,남,20대,9195,1762,20537
11079,20190829,제주시,구좌읍,여,80대이상,11446,150,2140
11080,20190829,제주시,조천읍,여,50대,35529,5570,20323
11081,20190829,제주시,한경면,여,60대,11093,477,3633
11082,20190829,제주시,추자면,남,20대,1221,103,2868
11083,20190829,제주시,추자면,여,80대이상,2817,69,437
11084,20190829,제주시,우도면,여,60대,1539,106,770
11085,20190829,제주시,일도1동,남,80대이상,414,76,741
11086,20190829,제주시,일도1동,여,10대,1294,193,2921
11087,20190829,제주시,일도2동,남,40대,42802,4057,19024
11088,20190829,제주시,이도1동,여,60대,12247,2132,12280
11089,20190829,제주시,이도2동,남,70대,21729,1729,10911
11090,20190829,제주시,삼도1동,남,40대,16627,1801,13924
11091,20190829,제주시,삼도2동,여,40대,7075,2410,11823
11092,20190829,제주시,용담1동,남,70대,6342,502,2997
11093,20190829,제주시,용담2동,남,30대,10253,4575,29671
11094,20190829,제주시,건입동,남,30대,7994,2289,14354
11095,20190829,제주시,건입동,여,10세미만,6374,1455,7090
11096,20190829,제주시,화북동,여,50대,50877,4445,14702
11097,20190829,제주시,삼양동,남,30대,25791,1848,6959
11098,20190829,제주시,아라동,남,70대,12270,1004,6309
11099,20190829,서귀포시,대천동,여,50대,11342,1194,8362
11100,20190829,서귀포시,중문동,남,80대이상,2099,104,727
11101,20190829,서귀포시,중문동,여,10대,10142,773,6147
11102,20190829,서귀포시,예래동,남,10세미만,2168,117,2913
11103,20190829,서귀포시,예래동,여,40대,3693,1509,11648
11104,20190830,서귀포시,표선면,여,80대이상,5697,20,2313
11105,20190830,서귀포시,표선면,남,20대,8690,2394,9220
11106,20190830,서귀포시,안덕면,여,20대,11400,3627,19323
11107,20190830,서귀포시,안덕면,남,10세미만,9638,556,17558
11108,20190830,서귀포시,성산읍,남,70대,8950,239,4308
11109,20190830,서귀포시,남원읍,여,60대,18137,719,10983
11110,20190830,서귀포시,대정읍,남,10세미만,14825,1505,8733
11111,20190830,서귀포시,정방동,남,10대,1506,222,5248
11112,20190830,제주시,도두동,여,20대,1055,225,9447
11113,20190830,제주시,이호동,남,50대,7018,925,8336
11114,20190830,제주시,외도동,여,10대,15318,570,4643
11115,20190830,제주시,외도동,남,80대이상,1260,78,880
11116,20190830,서귀포시,대정읍,여,40대,28667,2672,15737
11117,20190830,서귀포시,정방동,여,70대,2580,78,2078
11118,20190830,서귀포시,중앙동,여,80대이상,915,139,3260
11119,20190830,제주시,노형동,여,20대,57010,10346,37565
11120,20190830,서귀포시,천지동,남,80대이상,141,32,380
11121,20190830,서귀포시,천지동,여,10대,437,23,1476
11122,20190830,서귀포시,효돈동,남,60대,5039,356,2291
11123,20190830,서귀포시,영천동,남,70대,4422,44,2509
11124,20190830,서귀포시,동홍동,남,10대,37117,7024,11203
11125,20190830,서귀포시,동홍동,여,70대,14085,235,5186
11126,20190830,서귀포시,서홍동,여,60대,4739,260,3486
11127,20190830,서귀포시,대륜동,여,30대,25229,2281,16298
11128,20190830,서귀포시,대천동,남,60대,8432,683,6956
11129,20190830,서귀포시,중문동,남,20대,9168,938,9692
11130,20190830,서귀포시,중문동,여,80대이상,5193,142,1662
11131,20190830,서귀포시,예래동,남,30대,4676,2497,17345
11132,20190830,서귀포시,예래동,여,10세미만,1463,134,3657
11133,20190830,서귀포시,중앙동,남,20대,1438,503,5330
11134,20190830,제주시,연동,남,50대,76847,11978,53281
11135,20190830,서귀포시,송산동,여,30대,1077,87,2069
11136,20190830,제주시,오라동,남,10대,16746,1000,11998
11137,20190830,제주시,오라동,여,70대,7746,508,7602
11138,20190830,제주시,한림읍,남,40대,39377,5970,26995
11139,20190830,제주시,애월읍,여,20대,22246,2613,44964
11140,20190830,제주시,구좌읍,여,20대,6796,1663,24769
11141,20190830,제주시,조천읍,남,60대,28799,2885,22368
11142,20190830,제주시,한경면,남,70대,7044,244,2295
11143,20190830,제주시,추자면,남,70대,1760,10,736
11144,20190830,제주시,우도면,남,70대,2081,0,979
11145,20190830,제주시,일도1동,남,20대,947,421,4434
11146,20190830,제주시,일도2동,남,10세미만,26120,1909,10303
11147,20190830,제주시,일도2동,여,40대,50493,4655,20990
11148,20190830,제주시,이도1동,남,50대,12426,3260,16069
11149,20190830,제주시,이도2동,남,10대,78997,9338,42375
11150,20190830,제주시,이도2동,여,70대,29734,1186,12657
11151,20190830,제주시,삼도1동,남,10세미만,8442,420,5776
