,날짜,시군구,읍면동,성별,연령대,거주인구,근무인구,방문자수
4324,20171023,서귀포시,예래동,여,10대,2127,141,4852
4325,20171023,서귀포시,천지동,여,40대,1792,85,3913
4326,20171023,제주시,외도동,여,60대,5429,323,4875
4327,20171023,서귀포시,대륜동,여,60대,12094,1292,9147
4328,20171023,제주시,노형동,남,10대,100164,25531,26604
4329,20171023,제주시,노형동,여,70대,27024,1117,10881
4330,20171023,제주시,애월읍,남,10대,35907,3845,24859
4331,20171023,제주시,애월읍,여,70대,19869,1033,11068
4332,20171023,제주시,구좌읍,여,50대,21575,2930,12684
4333,20171023,제주시,한경면,여,50대,8200,1305,6522
4334,20171023,제주시,추자면,여,50대,1876,129,1897
4335,20171023,제주시,우도면,여,30대,1119,122,1574
4336,20171023,제주시,일도1동,남,50대,2904,390,5967
4337,20171023,제주시,일도2동,남,10대,37497,1818,12407
4338,20171023,제주시,일도2동,여,70대,19150,692,7300
4339,20171023,제주시,이도1동,여,30대,7687,4949,11194
4340,20171023,제주시,이도2동,남,40대,92400,21440,53287
4341,20171023,제주시,조천읍,여,20대,13644,1780,14467
4342,20171023,제주시,삼도1동,여,70대,9833,323,4910
4343,20171023,제주시,삼도1동,남,10대,10840,677,6419
4344,20171023,제주시,오라동,남,60대,13058,1298,15906
4345,20171023,제주시,아라동,남,40대,55777,14313,32319
4346,20171023,제주시,삼양동,여,60대,14907,535,4709
4347,20171023,제주시,화북동,여,20대,26542,3870,8769
4348,20171023,제주시,봉개동,여,30대,4041,884,5474
4349,20171023,제주시,건입동,여,60대,9282,747,7555
4350,20171023,제주시,용담2동,여,60대,10373,1272,13499
4351,20171023,제주시,용담1동,남,40대,12269,1097,8551
4352,20171023,제주시,삼도2동,여,30대,4929,959,9193
4353,20171023,제주시,화북동,남,10세미만,40012,16110,12925
4354,20171023,제주시,연동,여,30대,68893,12039,38100
4355,20171024,제주시,봉개동,여,10세미만,4871,165,6688
4356,20171024,제주시,아라동,여,50대,44341,8841,25406
4357,20171024,제주시,외도동,여,10대,12834,124,4126
4358,20171024,제주시,오라동,남,10대,15539,353,10666
4359,20171024,제주시,오라동,여,70대,6910,1051,7079
4360,20171024,제주시,연동,남,50대,72557,13965,52336
4361,20171024,제주시,연동,여,10세미만,43789,4495,19809
4362,20171024,제주시,노형동,여,20대,58718,14547,34029
4363,20171024,제주시,외도동,남,80대이상,910,2,1037
4364,20171024,서귀포시,남원읍,여,60대,13202,595,10409
4365,20171024,제주시,이호동,여,10세미만,2563,4,2196
4366,20171024,제주시,도두동,남,70대,497,118,1901
4367,20171024,서귀포시,대정읍,남,10세미만,14197,1670,4187
4368,20171024,서귀포시,대정읍,여,20대,7939,1164,7884
4369,20171024,서귀포시,성산읍,남,50대,29987,3673,19513
4370,20171024,서귀포시,안덕면,여,20대,9287,3104,12063
4371,20171024,서귀포시,표선면,남,20대,8154,1275,7910
4372,20171024,제주시,봉개동,남,50대,6057,2227,12940
4373,20171024,서귀포시,표선면,여,80대이상,5445,159,2773
4374,20171024,제주시,이호동,남,50대,5400,625,7493
4375,20171024,제주시,삼양동,여,10대,24895,679,3683
4376,20171024,제주시,일도2동,여,20대,32558,2512,11654
4377,20171024,제주시,화북동,남,40대,45651,6600,20625
4378,20171024,서귀포시,송산동,남,80대이상,640,36,382
4379,20171024,제주시,한림읍,남,40대,37469,6494,27730
4380,20171024,제주시,애월읍,여,20대,22197,5027,27066
4381,20171024,제주시,구좌읍,남,70대,9137,385,2764
4382,20171024,제주시,조천읍,남,40대,35553,8246,29361
4383,20171024,제주시,한경면,남,70대,5311,193,2658
4384,20171024,제주시,추자면,남,70대,2292,0,1428
4385,20171024,제주시,우도면,남,50대,3205,287,3831
4386,20171024,제주시,일도1동,여,60대,2399,297,4604
4387,20171024,제주시,삼양동,남,80대이상,2301,133,945
4388,20171024,제주시,이도1동,남,50대,11010,3118,14821
4389,20171024,제주시,이도2동,여,50대,93224,13699,39615
4390,20171024,제주시,삼도1동,여,20대,10312,1254,8192
4391,20171024,제주시,삼도2동,남,50대,8252,1137,12502
4392,20171024,제주시,삼도2동,여,10세미만,2373,612,3957
4393,20171024,제주시,용담1동,여,50대,12025,1155,8098
4394,20171024,제주시,용담2동,남,80대이상,2291,296,2479
4395,20171024,제주시,용담2동,여,10대,13969,6557,11044
4396,20171024,제주시,건입동,남,80대이상,1669,226,1490
4397,20171024,제주시,건입동,여,10대,6666,966,5917
4398,20171024,제주시,이도1동,여,10세미만,5867,1051,7414
4399,20171024,서귀포시,송산동,여,10대,930,9,861
4400,20171024,서귀포시,정방동,남,10대,1648,339,8756
4401,20171024,서귀포시,예래동,남,30대,4306,2782,15744
4402,20171024,서귀포시,대천동,남,40대,13598,2420,14815
4403,20171024,서귀포시,대륜동,여,10대,14424,5458,14958
4404,20171024,서귀포시,대륜동,남,80대이상,1975,147,1363
4405,20171024,서귀포시,서홍동,여,60대,4268,222,4240
4406,20171024,서귀포시,동홍동,여,70대,10126,267,6000
4407,20171024,서귀포시,중문동,여,60대,5917,297,6433
4408,20171024,서귀포시,영천동,남,70대,1913,186,2727
4409,20171024,서귀포시,효돈동,남,60대,4608,273,2272
4410,20171024,서귀포시,천지동,남,60대,794,139,2457
4411,20171024,서귀포시,중앙동,여,80대이상,863,215,2420
4412,20171024,서귀포시,중앙동,남,20대,930,608,4773
4413,20171024,서귀포시,정방동,여,70대,2801,0,2636
4414,20171024,서귀포시,동홍동,남,10대,32329,10046,10095
4415,20171025,서귀포시,천지동,남,10대,1040,86,6355
4416,20171025,서귀포시,중앙동,여,30대,1629,1185,6153
4417,20171025,서귀포시,정방동,여,20대,1167,337,4216
4418,20171025,서귀포시,송산동,여,10세미만,715,0,1571
4419,20171025,서귀포시,송산동,남,30대,1283,289,2864
4420,20171025,서귀포시,남원읍,남,80대이상,4221,149,1673
4421,20171025,서귀포시,안덕면,남,40대,25231,9248,25945
4422,20171025,서귀포시,남원읍,여,10대,9143,177,14794
4423,20171025,서귀포시,대정읍,남,40대,32684,3687,19161
4424,20171025,제주시,도두동,여,80대이상,529,7,1767
4425,20171025,서귀포시,천지동,여,70대,838,18,810
4426,20171025,서귀포시,표선면,여,30대,9651,1042,9665
4427,20171025,서귀포시,효돈동,남,10대,5782,210,2181
4428,20171025,서귀포시,대륜동,남,30대,16034,3192,13613
4429,20171025,서귀포시,영천동,남,20대,3051,1278,5980
4430,20171025,서귀포시,영천동,여,80대이상,1439,138,1586
4431,20171025,서귀포시,동홍동,여,20대,10079,1393,7634
4432,20171025,서귀포시,서홍동,남,80대이상,599,26,613
4433,20171025,서귀포시,서홍동,여,10대,8790,1655,3106
4434,20171025,제주시,도두동,남,20대,1058,316,4519
4435,20171025,서귀포시,대륜동,여,10세미만,18158,4793,10832
4436,20171025,서귀포시,대천동,여,50대,11054,1380,10650
4437,20171025,서귀포시,중문동,남,80대이상,1340,86,1429
4438,20171025,서귀포시,중문동,여,10대,7113,2807,5909
4439,20171025,서귀포시,예래동,남,10세미만,1682,61,16394
4440,20171025,서귀포시,예래동,여,40대,3434,1249,10933
4441,20171025,서귀포시,효돈동,여,70대,3020,46,1620
4442,20171025,제주시,이호동,여,60대,3795,252,3185
4443,20171025,서귀포시,성산읍,여,60대,16567,771,12087
4444,20171025,제주시,노형동,남,40대,94324,14732,51802
4445,20171025,제주시,외도동,남,30대,13213,1203,8256
4446,20171025,제주시,애월읍,남,40대,65314,12283,58456
4447,20171025,제주시,구좌읍,남,20대,9404,1754,11354
4448,20171025,제주시,구좌읍,여,80대이상,7957,325,2711
4449,20171025,제주시,조천읍,여,50대,30955,4488,28711
4450,20171025,제주시,한경면,남,20대,2399,383,4143
4451,20171025,제주시,추자면,남,20대,679,133,1494
4452,20171025,제주시,추자면,여,80대이상,2048,0,283
4453,20171025,제주시,우도면,여,60대,1502,0,1885
4454,20171025,제주시,일도1동,남,80대이상,372,0,797
4455,20171025,제주시,일도1동,여,10대,882,106,2864
4456,20171025,제주시,일도2동,남,40대,46556,3641,22724
4457,20171025,제주시,이도1동,여,60대,9959,2248,10307
4458,20171025,제주시,한림읍,여,50대,30662,2750,14756
4459,20171025,제주시,삼도1동,남,40대,17343,1878,14076
4460,20171025,제주시,이도2동,남,70대,18985,733,12181
4461,20171025,제주시,오라동,여,20대,11260,2076,13985
4462,20171025,제주시,아라동,남,70대,11898,639,6382
4463,20171025,제주시,봉개동,여,60대,2283,192,7344
4464,20171025,제주시,삼양동,남,30대,30554,2323,7413
4465,20171025,제주시,연동,여,60대,44193,5610,27157
4466,20171025,제주시,건입동,여,10세미만,6886,781,5706
4467,20171025,제주시,건입동,남,30대,8934,2499,14155
4468,20171025,제주시,용담2동,남,30대,10707,5958,21045
4469,20171025,제주시,용담1동,남,70대,5260,255,2242
4470,20171025,제주시,삼도2동,여,60대,5988,842,7964
4471,20171025,제주시,화북동,여,50대,42330,4141,16590
4472,20171026,제주시,이도2동,여,80대이상,17316,988,9771
4473,20171026,제주시,삼도1동,여,50대,14894,1952,12601
4474,20171026,제주시,삼도2동,남,80대이상,1130,166,1225
4475,20171026,제주시,삼도2동,여,10대,3185,707,4415
4476,20171026,제주시,용담1동,남,20대,6951,339,5585
4477,20171026,제주시,용담2동,남,10세미만,10247,5780,14038
4478,20171026,제주시,용담2동,여,40대,17413,4947,23942
4479,20171026,제주시,건입동,여,40대,12605,2458,13305
4480,20171026,제주시,화북동,남,70대,8737,558,4002
4481,20171026,제주시,이도2동,남,20대,64422,11487,45194
4482,20171026,제주시,삼양동,남,10세미만,38199,400,5046
4483,20171026,제주시,용담1동,여,80대이상,3538,83,1724
4484,20171026,제주시,이도1동,여,10대,7297,1025,8372
4485,20171026,제주시,우도면,남,80대이상,996,0,172
4486,20171026,제주시,일도2동,여,50대,57672,5233,20129
4487,20171026,제주시,일도1동,여,10세미만,547,85,2182
4488,20171026,제주시,일도1동,남,30대,1837,443,4502
4489,20171026,제주시,우도면,여,10대,600,0,746
4490,20171026,제주시,추자면,여,30대,651,64,933
4491,20171026,제주시,한경면,여,30대,6000,604,4922
4492,20171026,제주시,한경면,남,80대이상,2472,56,1080
4493,20171026,제주시,조천읍,남,70대,12366,756,8933
4494,20171026,제주시,구좌읍,여,30대,15392,1662,14851
4495,20171026,제주시,애월읍,여,50대,54788,6927,39583
4496,20171026,제주시,한림읍,남,70대,11504,403,5044
4497,20171026,제주시,삼양동,여,40대,38434,2479,7561
4498,20171026,제주시,이도1동,남,80대이상,1527,81,1701
4499,20171026,제주시,봉개동,남,80대이상,625,66,1272
4500,20171026,제주시,봉개동,여,10대,3459,216,6798
4501,20171026,서귀포시,송산동,여,40대,2885,513,2606
4502,20171026,서귀포시,정방동,남,40대,4185,858,8268
4503,20171026,서귀포시,중앙동,남,50대,3078,1246,9511
4504,20171026,서귀포시,중앙동,여,10세미만,1679,524,6804
4505,20171026,서귀포시,천지동,남,10세미만,558,41,4756
4506,20171026,서귀포시,천지동,여,20대,686,23,2078
4507,20171026,서귀포시,표선면,여,10세미만,5373,1479,5054
4508,20171026,서귀포시,효돈동,여,20대,2046,328,1293
4509,20171026,서귀포시,동홍동,남,40대,27229,3370,19631
4510,20171026,서귀포시,서홍동,남,30대,6199,924,7055
4511,20171026,서귀포시,대륜동,여,40대,23305,3013,15069
4512,20171026,서귀포시,중문동,남,30대,9015,1723,13357
4513,20171026,서귀포시,중문동,여,10세미만,6232,2156,5671
4514,20171026,서귀포시,예래동,남,60대,4106,629,9703
4515,20171026,서귀포시,영천동,여,30대,3276,1550,4756
4516,20171026,서귀포시,표선면,남,50대,18937,2612,16061
4517,20171026,서귀포시,대천동,남,70대,3481,192,2568
4518,20171026,서귀포시,성산읍,여,10대,10765,247,15865
4519,20171026,서귀포시,안덕면,여,50대,17400,2706,18000
4520,20171026,제주시,아라동,남,20대,55795,21444,34549
4521,20171026,제주시,아라동,여,80대이상,9791,951,6396
4522,20171026,제주시,연동,남,80대이상,4772,316,4174
4523,20171026,제주시,연동,여,10대,57853,5020,22785
4524,20171026,제주시,노형동,여,50대,87880,11867,35918
4525,20171026,제주시,외도동,남,10세미만,13144,553,5374
4526,20171026,제주시,오라동,남,40대,20729,5759,33876
4527,20171026,제주시,이호동,남,80대이상,597,0,638
4528,20171026,제주시,이호동,여,10대,2766,27,4686
4529,20171026,제주시,도두동,여,30대,1553,298,5194
4530,20171026,서귀포시,대정읍,여,50대,31773,1669,12457
4531,20171026,서귀포시,남원읍,남,30대,11954,2428,12989
4532,20171026,제주시,외도동,여,40대,21843,2323,10306
4533,20171026,서귀포시,성산읍,남,80대이상,3165,81,1644
4534,20171027,서귀포시,송산동,남,60대,2068,189,2835
4535,20171027,서귀포시,표선면,여,60대,12043,679,9622
4536,20171027,서귀포시,안덕면,남,70대,6439,427,5421
4537,20171027,서귀포시,성산읍,남,30대,15630,2391,19276
4538,20171027,서귀포시,대정읍,남,70대,13150,316,3370
4539,20171027,서귀포시,남원읍,남,10세미만,9005,468,13727
4540,20171027,제주시,도두동,남,50대,2355,760,12321
4541,20171027,제주시,이호동,남,30대,3554,629,6304
4542,20171027,서귀포시,정방동,여,50대,3449,1373,6781
4543,20171027,제주시,외도동,남,60대,6054,432,5221
4544,20171027,서귀포시,남원읍,여,40대,23444,3159,13155
4545,20171027,서귀포시,중앙동,여,60대,3357,840,5279
4546,20171027,서귀포시,대륜동,남,60대,12355,1015,10762
4547,20171027,서귀포시,효돈동,남,40대,6842,638,3942
4548,20171027,서귀포시,영천동,남,50대,6449,2221,13528
4549,20171027,서귀포시,영천동,여,10세미만,3936,5228,3462
4550,20171027,서귀포시,동홍동,여,50대,25790,3239,15789
4551,20171027,서귀포시,서홍동,남,10세미만,7930,277,4310
4552,20171027,서귀포시,서홍동,여,40대,11803,1277,7909
4553,20171027,서귀포시,대천동,남,20대,6418,648,9340
4554,20171027,서귀포시,대천동,여,80대이상,1598,28,2468
4555,20171027,서귀포시,중문동,여,40대,14407,1984,10661
4556,20171027,서귀포시,예래동,남,10대,1582,14,10210
4557,20171027,서귀포시,예래동,여,70대,1893,331,4530
4558,20171027,제주시,노형동,남,70대,14068,334,9824
4559,20171027,서귀포시,천지동,남,40대,1661,200,4411
4560,20171027,제주시,연동,남,30대,55440,11124,50239
4561,20171027,제주시,이도1동,남,30대,7824,3222,11399
4562,20171027,제주시,아라동,여,30대,53532,10903,19959
4563,20171027,제주시,한림읍,남,20대,14146,1419,15517
4564,20171027,제주시,한림읍,여,80대이상,10414,696,4419
4565,20171027,제주시,애월읍,남,70대,17607,892,13456
4566,20171027,제주시,구좌읍,남,50대,27960,4471,19728
4567,20171027,제주시,구좌읍,여,10세미만,10662,3123,6875
4568,20171027,제주시,조천읍,남,20대,14416,2469,17365
4569,20171027,제주시,조천읍,여,80대이상,12090,465,6132
4570,20171027,제주시,한경면,남,30대,5345,1274,6558
4571,20171027,제주시,오라동,여,50대,19688,3896,24365
4572,20171027,제주시,추자면,남,50대,3860,363,3624
4573,20171027,제주시,추자면,여,10세미만,329,0,291
4574,20171027,제주시,우도면,남,30대,1485,305,3193
4575,20171027,제주시,우도면,여,10세미만,718,0,751
4576,20171027,제주시,한경면,여,10세미만,2754,680,2732
4577,20171027,제주시,일도2동,남,70대,18513,458,6071
4578,20171027,제주시,일도1동,여,40대,2112,633,6264
4579,20171027,제주시,삼양동,남,60대,14131,1065,4982
4580,20171027,제주시,화북동,여,80대이상,7525,300,3046
4581,20171027,제주시,화북동,남,20대,23120,3806,12368
4582,20171027,제주시,건입동,남,60대,8362,1547,10438
4583,20171027,제주시,봉개동,남,30대,2852,1794,8881
4584,20171027,제주시,용담1동,여,30대,7715,662,6121
4585,20171027,제주시,삼도2동,남,30대,4629,1495,10189
4586,20171027,제주시,삼도1동,남,70대,5752,316,4181
4587,20171027,제주시,이도2동,여,30대,82772,16220,37131
4588,20171027,제주시,용담2동,남,60대,11189,1405,18328
4589,20171028,제주시,일도2동,여,80대이상,11321,548,3979
4590,20171028,제주시,한림읍,여,30대,19986,1163,20137
4591,20171028,제주시,애월읍,남,20대,25184,3860,33635
4592,20171028,제주시,구좌읍,여,60대,14178,372,9213
4593,20171028,제주시,조천읍,여,30대,22881,1650,29634
4594,20171028,제주시,한경면,여,40대,8739,944,7107
4595,20171028,제주시,추자면,여,60대,2457,0,1723
4596,20171028,제주시,우도면,여,40대,2551,177,2245
4597,20171028,제주시,일도1동,남,60대,1232,172,4327
4598,20171028,제주시,일도2동,남,20대,29137,2001,15910
4599,20171028,제주시,이도1동,남,10세미만,6842,678,9762
4600,20171028,제주시,이도1동,여,40대,11384,2699,16163
4601,20171028,서귀포시,대정읍,여,80대이상,11656,434,3153
4602,20171028,서귀포시,남원읍,남,60대,17148,1143,14220
4603,20171028,서귀포시,성산읍,남,10세미만,8879,331,6510
4604,20171028,서귀포시,성산읍,여,40대,17633,1195,19327
4605,20171028,서귀포시,안덕면,남,20대,8718,2917,14844
4606,20171028,서귀포시,안덕면,여,80대이상,4944,383,4198
4607,20171028,서귀포시,표선면,남,80대이상,2410,68,1366
4608,20171028,서귀포시,표선면,여,10대,4626,250,4546
4609,20171028,서귀포시,송산동,남,10대,2841,0,1295
4610,20171028,서귀포시,송산동,여,70대,2661,0,798
4611,20171028,서귀포시,대정읍,남,20대,12189,1102,9351
4612,20171028,서귀포시,정방동,남,70대,1558,210,1929
4613,20171028,서귀포시,중앙동,여,10대,1937,444,5928
4614,20171028,서귀포시,천지동,여,50대,1529,268,3995
4615,20171028,서귀포시,효돈동,여,50대,8158,464,3605
4616,20171028,서귀포시,영천동,여,60대,5240,683,5405
4617,20171028,서귀포시,동홍동,남,70대,6195,260,4736
4618,20171028,서귀포시,서홍동,남,60대,4077,624,6305
4619,20171028,서귀포시,대륜동,남,10대,9628,364,9064
4620,20171028,서귀포시,대륜동,여,70대,8103,229,4194
4621,20171028,서귀포시,대천동,여,30대,10136,566,12576
4622,20171028,서귀포시,예래동,여,20대,4736,2370,12554
4623,20171028,서귀포시,중앙동,남,80대이상,511,43,862
4624,20171028,제주시,도두동,여,60대,1889,70,5044
4625,20171028,서귀포시,중문동,남,60대,7709,674,8904
4626,20171028,제주시,이호동,남,10세미만,3943,20,2002
4627,20171028,제주시,이도2동,남,50대,82360,8480,49434
4628,20171028,제주시,삼도1동,남,20대,7881,640,9765
4629,20171028,제주시,삼도1동,여,80대이상,4437,332,3568
4630,20171028,제주시,삼도2동,남,10세미만,3844,113,4817
4631,20171028,제주시,삼도2동,여,40대,7677,1164,11758
4632,20171028,제주시,용담1동,남,50대,11192,836,10325
4633,20171028,제주시,이호동,여,40대,5126,570,7831
4634,20171028,제주시,용담2동,여,70대,5303,652,8424
4635,20171028,제주시,건입동,남,10대,7941,146,7839
4636,20171028,제주시,건입동,여,70대,4515,55,4423
4637,20171028,제주시,화북동,여,30대,33665,1573,14111
4638,20171028,제주시,용담2동,남,10대,13715,2238,10962
4639,20171028,제주시,삼양동,여,70대,5184,321,3249
4640,20171028,제주시,봉개동,남,10세미만,5598,1344,3146
4641,20171028,제주시,봉개동,여,40대,5834,1199,10514
4642,20171028,제주시,아라동,남,50대,41880,4600,31903
4643,20171028,제주시,오라동,남,70대,7154,525,6974
4644,20171028,제주시,연동,남,10세미만,42767,4946,22396
4645,20171028,제주시,연동,여,40대,96917,10840,52062
4646,20171028,제주시,노형동,남,20대,47887,6398,36971
4647,20171028,제주시,노형동,여,80대이상,16225,620,7542
4648,20171028,제주시,외도동,남,10대,16845,661,7245
4649,20171028,제주시,삼양동,남,10대,30452,543,7160
4650,20171028,제주시,외도동,여,70대,3101,0,2579
4651,20171029,제주시,도두동,여,10대,1034,31,2440
4652,20171029,제주시,도두동,남,80대이상,305,14,613
4653,20171029,제주시,이호동,남,60대,4318,72,3693
4654,20171029,제주시,외도동,여,20대,8850,479,5906
4655,20171029,제주시,아라동,여,60대,26129,1656,13026
4656,20171029,제주시,연동,남,60대,39689,2640,25882
4657,20171029,제주시,오라동,여,80대이상,6270,602,5549
4658,20171029,제주시,오라동,남,20대,12538,1103,15838
4659,20171029,제주시,노형동,여,30대,72024,4715,36315
4660,20171029,서귀포시,대정읍,여,30대,17164,571,12984
4661,20171029,서귀포시,효돈동,남,70대,4323,68,1371
4662,20171029,서귀포시,남원읍,여,70대,10491,386,5664
4663,20171029,서귀포시,성산읍,남,60대,21018,1515,11324
4664,20171029,서귀포시,안덕면,여,30대,12754,1707,22099
4665,20171029,서귀포시,표선면,남,30대,10164,972,15053
4666,20171029,서귀포시,송산동,여,20대,1193,35,2242
4667,20171029,서귀포시,정방동,남,20대,1578,301,9534
4668,20171029,서귀포시,정방동,여,80대이상,2275,0,1667
4669,20171029,서귀포시,중앙동,남,30대,1263,328,5050
4670,20171029,서귀포시,천지동,남,70대,242,143,850
4671,20171029,제주시,봉개동,남,60대,4827,463,7506
4672,20171029,서귀포시,남원읍,남,10대,14902,558,6951
4673,20171029,제주시,삼양동,여,20대,17216,814,5424
4674,20171029,제주시,우도면,남,60대,2399,38,480
4675,20171029,제주시,건입동,여,20대,7467,914,11496
4676,20171029,서귀포시,영천동,남,80대이상,755,45,939
4677,20171029,제주시,한림읍,남,50대,39532,3310,23792
4678,20171029,제주시,한림읍,여,10세미만,15225,378,5224
4679,20171029,제주시,애월읍,남,80대이상,7474,381,4435
4680,20171029,제주시,애월읍,여,30대,50352,2155,44518
4681,20171029,제주시,구좌읍,남,80대이상,3829,136,1133
4682,20171029,제주시,구좌읍,여,10대,11363,379,6312
4683,20171029,제주시,조천읍,남,50대,39854,3408,37081
4684,20171029,제주시,조천읍,여,10세미만,17797,611,8649
4685,20171029,제주시,한경면,남,60대,9481,404,5086
4686,20171029,제주시,화북동,남,50대,47367,2253,19762
4687,20171029,제주시,추자면,남,80대이상,716,0,316
4688,20171029,제주시,일도1동,남,10대,1054,336,3386
4689,20171029,제주시,일도1동,여,70대,956,129,2402
4690,20171029,제주시,일도2동,여,30대,36643,1591,15955
4691,20171029,제주시,이도1동,남,60대,7220,834,9336
4692,20171029,제주시,이도2동,여,60대,44825,1832,20882
4693,20171029,제주시,삼도1동,여,30대,12447,629,8648
4694,20171029,제주시,삼도2동,남,60대,4868,421,7205
4695,20171029,제주시,용담1동,여,60대,6477,669,5496
4696,20171029,제주시,용담2동,여,20대,9200,6348,18616
4697,20171029,제주시,건입동,남,10세미만,6924,158,7441
4698,20171029,제주시,추자면,여,10대,423,0,484
4699,20171029,서귀포시,영천동,여,10대,5150,569,2560
4700,20171029,서귀포시,동홍동,남,20대,9470,1341,9215
4701,20171029,서귀포시,동홍동,여,80대이상,5581,214,4598
4702,20171029,서귀포시,서홍동,남,10대,10089,166,5092
4703,20171029,서귀포시,서홍동,여,70대,3401,55,2787
4704,20171029,서귀포시,대륜동,여,20대,8892,1323,12433
4705,20171029,서귀포시,대천동,남,50대,12677,739,14688
4706,20171029,서귀포시,대천동,여,10세미만,10034,454,4502
4707,20171029,서귀포시,중문동,남,10대,10768,237,4025
4708,20171029,서귀포시,중문동,여,70대,4266,74,2869
4709,20171029,서귀포시,예래동,남,40대,6546,2389,21649
4710,20171030,서귀포시,표선면,여,10대,5113,1371,3883
4711,20171030,서귀포시,표선면,남,80대이상,2244,104,1538
4712,20171030,서귀포시,안덕면,여,80대이상,5150,476,4595
4713,20171030,서귀포시,안덕면,남,20대,9681,4011,13130
4714,20171030,서귀포시,성산읍,여,60대,16932,830,10662
4715,20171030,제주시,이호동,여,40대,5150,795,6127
4716,20171030,서귀포시,대정읍,남,40대,33846,3637,16566
4717,20171030,제주시,도두동,여,80대이상,625,41,1754
4718,20171030,제주시,도두동,남,20대,1105,278,4379
4719,20171030,서귀포시,정방동,남,70대,1712,180,2432
4720,20171030,서귀포시,남원읍,남,60대,17390,1118,13562
4721,20171030,서귀포시,중앙동,여,30대,1863,1142,7119
4722,20171030,서귀포시,동홍동,남,70대,6750,229,4439
4723,20171030,서귀포시,천지동,여,70대,755,18,1122
4724,20171030,서귀포시,효돈동,여,50대,7947,673,3349
4725,20171030,서귀포시,영천동,여,60대,4941,709,4827
4726,20171030,제주시,외도동,남,30대,13273,1122,8228
4727,20171030,서귀포시,서홍동,남,60대,3894,576,4266
4728,20171030,서귀포시,대륜동,남,30대,16639,3553,15826
4729,20171030,서귀포시,대천동,여,50대,10794,1216,10268
4730,20171030,서귀포시,중문동,남,80대이상,1270,90,1303
4731,20171030,서귀포시,중문동,여,10대,7167,2732,5307
4732,20171030,서귀포시,예래동,남,10세미만,1605,122,5803
4733,20171030,서귀포시,예래동,여,40대,3663,1455,14560
4734,20171030,서귀포시,천지동,남,10대,726,24,1546
4735,20171030,제주시,노형동,여,80대이상,16410,932,7673
4736,20171030,서귀포시,송산동,남,30대,1226,296,5148
4737,20171030,제주시,연동,여,40대,96556,18152,50887
4738,20171030,제주시,노형동,남,20대,50743,11930,39006
4739,20171030,제주시,한림읍,여,50대,31521,3205,15928
4740,20171030,제주시,애월읍,남,20대,24617,5249,28420
4741,20171030,제주시,애월읍,여,80대이상,18958,801,8557
4742,20171030,제주시,구좌읍,남,20대,9765,1669,12446
4743,20171030,제주시,구좌읍,여,80대이상,7951,421,3070
4744,20171030,제주시,한경면,여,60대,8069,604,4844
4745,20171030,제주시,추자면,남,20대,501,0,1181
4746,20171030,제주시,추자면,여,80대이상,1608,0,171
4747,20171030,제주시,우도면,여,60대,1745,0,1358
4748,20171030,제주시,일도1동,남,80대이상,365,0,796
4749,20171030,제주시,일도1동,여,10대,829,159,2499
4750,20171030,제주시,일도2동,남,40대,48379,3741,23171
4751,20171030,제주시,조천읍,여,50대,32332,4658,26546
4752,20171030,제주시,삼양동,남,30대,31509,2247,7708
4753,20171030,제주시,이도2동,남,70대,18880,954,12048
4754,20171030,제주시,삼도1동,남,40대,17531,2076,14435
4755,20171030,제주시,삼도2동,여,40대,7624,1722,12185
4756,20171030,제주시,용담1동,남,70대,5649,322,2616
4757,20171030,제주시,용담2동,남,30대,11229,6193,22226
4758,20171030,제주시,건입동,남,30대,8912,2806,13160
4759,20171030,제주시,화북동,여,50대,43224,4346,15398
4760,20171030,제주시,오라동,여,20대,11142,1924,14212
4761,20171030,제주시,봉개동,여,60대,2672,312,6035
4762,20171030,제주시,아라동,남,70대,12284,632,6316
4763,20171030,제주시,이도1동,여,40대,11226,5539,15163
4764,20171031,제주시,삼양동,남,10세미만,36994,415,5369
4765,20171031,제주시,화북동,남,70대,8642,550,4206
4766,20171031,제주시,외도동,남,10세미만,12962,560,5739
4767,20171031,제주시,건입동,남,10세미만,5844,155,5348
4768,20171031,제주시,삼양동,여,40대,39338,2402,7927
4769,20171031,제주시,용담2동,여,40대,17061,4810,22694
4770,20171031,제주시,건입동,여,40대,12657,2448,12776
4771,20171031,제주시,봉개동,남,60대,4477,778,7741
4772,20171031,제주시,오라동,여,80대이상,6467,338,5852
4773,20171031,제주시,아라동,남,20대,56965,23105,38285
4774,20171031,제주시,아라동,여,80대이상,9819,941,5726
4775,20171031,제주시,오라동,남,20대,11414,2103,20752
4776,20171031,제주시,연동,남,60대,37665,4107,27009
4777,20171031,제주시,노형동,여,30대,69425,12236,35713
4778,20171031,제주시,용담2동,남,10세미만,9855,6917,8900
4779,20171031,제주시,봉개동,여,10대,3604,185,3648
4780,20171031,제주시,용담1동,여,80대이상,3387,90,1861
4781,20171031,제주시,한경면,남,80대이상,2447,59,1173
4782,20171031,제주시,삼도2동,남,60대,4737,649,6465
4783,20171031,제주시,외도동,여,40대,22001,2161,10548
4784,20171031,제주시,한림읍,남,70대,11920,315,5165
4785,20171031,제주시,애월읍,여,30대,47426,5016,34537
4786,20171031,제주시,구좌읍,여,30대,14995,1723,14453
4787,20171031,제주시,조천읍,남,70대,12458,767,8171
4788,20171031,제주시,한경면,여,10대,2758,636,2404
