,날짜,시군구,읍면동,성별,연령대,거주인구,근무인구,방문자수
3807,20190220,서귀포시,천지동,여,40대,1149,206,3667
3808,20190220,서귀포시,효돈동,남,10세미만,4463,44,1222
3809,20190220,서귀포시,안덕면,남,10대,23019,3949,11666
3810,20190220,서귀포시,효돈동,여,20대,2782,315,2510
3811,20190220,서귀포시,동홍동,남,40대,31932,3530,18378
3812,20190220,서귀포시,서홍동,여,10세미만,8477,312,3524
3813,20190220,서귀포시,대륜동,여,60대,18197,1076,8890
3814,20190220,서귀포시,대천동,여,20대,6249,640,7596
3815,20190220,서귀포시,중문동,남,50대,15628,1507,11104
3816,20190220,서귀포시,중문동,여,10세미만,8838,249,5310
3817,20190220,서귀포시,예래동,남,80대이상,1303,47,915
3818,20190220,서귀포시,예래동,여,10대,1817,68,8358
3819,20190220,서귀포시,영천동,여,30대,2991,1143,4971
3820,20190220,서귀포시,성산읍,여,30대,13903,1123,13924
3821,20190220,서귀포시,서홍동,남,30대,4837,432,5541
3822,20190220,서귀포시,남원읍,남,30대,14214,2525,11921
3823,20190220,서귀포시,남원읍,여,10세미만,9882,397,6591
3824,20190220,제주시,삼도2동,남,80대이상,1582,59,1537
3825,20190220,제주시,삼도2동,여,10대,4276,164,7139
3826,20190220,제주시,용담1동,남,40대,10783,969,7252
3827,20190220,제주시,건입동,여,60대,10525,609,6146
3828,20190220,제주시,화북동,여,20대,27706,2844,10578
3829,20190220,제주시,삼양동,여,60대,19158,1150,5771
3830,20190220,제주시,봉개동,여,30대,5541,447,3734
3831,20190220,제주시,아라동,남,40대,62291,11858,29548
3832,20190220,제주시,용담2동,여,60대,13777,1040,13067
3833,20190220,제주시,연동,남,80대이상,5604,562,3616
3834,20190220,제주시,연동,여,30대,64532,11978,32348
3835,20190220,제주시,노형동,여,50대,97324,11078,36502
3836,20190220,제주시,외도동,여,60대,7461,586,4777
3837,20190220,제주시,이호동,여,30대,3511,904,3822
3838,20190220,제주시,도두동,여,50대,3110,581,6668
3839,20190220,서귀포시,대정읍,남,10대,22344,568,6150
3840,20190220,제주시,오라동,남,60대,15301,1960,18585
3841,20190220,서귀포시,대정읍,여,70대,13531,320,3973
3842,20190221,서귀포시,성산읍,여,10세미만,11085,407,11993
3843,20190221,서귀포시,성산읍,남,50대,34183,3360,18779
3844,20190221,서귀포시,남원읍,여,40대,22669,2704,12537
3845,20190221,서귀포시,대정읍,여,20대,10240,805,7400
3846,20190221,제주시,도두동,남,70대,567,257,1651
3847,20190221,제주시,외도동,남,80대이상,1198,131,864
3848,20190221,제주시,이호동,남,50대,7947,684,8902
3849,20190221,제주시,외도동,여,10대,18047,902,5830
3850,20190221,제주시,노형동,남,70대,15518,812,8885
3851,20190221,서귀포시,안덕면,남,70대,7051,481,4958
3852,20190221,제주시,연동,여,10세미만,46810,2228,24435
3853,20190221,제주시,이호동,여,10세미만,2612,25,2624
3854,20190221,서귀포시,표선면,남,20대,9836,1855,8784
3855,20190221,서귀포시,서홍동,여,40대,11559,873,6604
3856,20190221,서귀포시,송산동,여,10대,1530,36,1958
3857,20190221,서귀포시,정방동,여,50대,3895,1257,7070
3858,20190221,서귀포시,중앙동,남,20대,1533,771,5632
3859,20190221,서귀포시,중앙동,여,80대이상,1267,262,3411
3860,20190221,서귀포시,천지동,남,60대,880,67,2360
3861,20190221,서귀포시,효돈동,남,40대,6809,713,3881
3862,20190221,서귀포시,영천동,남,50대,7279,1839,12618
3863,20190221,서귀포시,동홍동,여,50대,33032,2524,13727
3864,20190221,서귀포시,대륜동,남,80대이상,2782,119,1547
3865,20190221,서귀포시,대륜동,여,10대,14714,647,12720
3866,20190221,서귀포시,대천동,남,40대,12040,1554,14429
3867,20190221,제주시,연동,남,50대,82302,15364,52120
3868,20190221,서귀포시,송산동,남,80대이상,1049,12,290
3869,20190221,제주시,오라동,여,70대,9216,707,8003
3870,20190221,제주시,우도면,여,10세미만,538,0,1957
3871,20190221,제주시,아라동,여,50대,50506,8754,23479
3872,20190221,제주시,한림읍,남,40대,40395,6049,22095
3873,20190221,제주시,애월읍,남,70대,20746,1106,8891
3874,20190221,제주시,구좌읍,남,70대,10188,363,2784
3875,20190221,제주시,조천읍,남,40대,33136,7164,27895
3876,20190221,제주시,한경면,남,50대,14889,1410,9606
3877,20190221,제주시,추자면,남,70대,2325,251,1416
3878,20190221,제주시,우도면,남,50대,3565,315,3267
3879,20190221,서귀포시,중문동,여,60대,10015,650,6469
3880,20190221,제주시,일도1동,여,60대,2461,866,4741
3881,20190221,제주시,일도2동,여,20대,31861,2704,12458
3882,20190221,제주시,이도1동,남,30대,7780,3136,11153
3883,20190221,제주시,이도1동,여,10세미만,6859,611,10203
3884,20190221,제주시,오라동,남,10대,21943,821,20312
3885,20190221,제주시,이도2동,여,50대,98562,12719,43089
3886,20190221,제주시,삼도2동,남,30대,5289,1540,9594
3887,20190221,제주시,삼도2동,여,10세미만,3523,170,6256
3888,20190221,제주시,용담1동,여,50대,12901,1008,7480
3889,20190221,제주시,용담2동,남,80대이상,3150,318,2005
3890,20190221,제주시,용담2동,여,10대,15470,979,23884
3891,20190221,제주시,건입동,남,80대이상,1918,68,1466
3892,20190221,제주시,건입동,여,10대,9709,291,6836
3893,20190221,제주시,화북동,남,40대,43384,6039,19232
3894,20190221,제주시,삼양동,남,80대이상,3463,132,902
3895,20190221,제주시,삼양동,여,10대,32939,606,5001
3896,20190221,제주시,봉개동,남,50대,6308,1894,10560
3897,20190221,제주시,봉개동,여,10세미만,5454,67,2769
3898,20190221,제주시,삼도1동,여,20대,8541,1348,9040
3899,20190221,서귀포시,예래동,남,30대,5498,2666,13599
3900,20190222,제주시,한림읍,여,50대,34208,2416,15391
3901,20190222,제주시,이호동,여,60대,3580,367,4020
3902,20190222,제주시,도두동,남,20대,1207,261,7523
3903,20190222,제주시,도두동,여,80대이상,545,202,1526
3904,20190222,서귀포시,대정읍,남,40대,33968,3970,17954
3905,20190222,서귀포시,남원읍,남,60대,20657,1228,9803
3906,20190222,서귀포시,성산읍,여,60대,18154,1120,8719
3907,20190222,서귀포시,안덕면,남,20대,14219,2910,12813
3908,20190222,서귀포시,안덕면,여,80대이상,8156,463,3203
3909,20190222,서귀포시,표선면,남,80대이상,2646,99,1249
3910,20190222,서귀포시,표선면,여,10대,5462,205,6273
3911,20190222,서귀포시,송산동,남,30대,1247,376,2898
3912,20190222,제주시,외도동,남,30대,12092,1334,9685
3913,20190222,서귀포시,정방동,남,70대,2204,48,1535
3914,20190222,서귀포시,천지동,남,10대,601,113,2370
3915,20190222,서귀포시,천지동,여,70대,380,0,887
3916,20190222,서귀포시,효돈동,여,50대,8129,602,2699
3917,20190222,서귀포시,영천동,여,60대,5516,518,4295
3918,20190222,서귀포시,동홍동,남,70대,9376,417,4267
3919,20190222,서귀포시,서홍동,남,60대,4898,491,4742
3920,20190222,서귀포시,대천동,여,50대,9260,1235,8088
3921,20190222,서귀포시,중문동,남,80대이상,1780,79,992
3922,20190222,서귀포시,중문동,여,10대,10664,319,5754
3923,20190222,서귀포시,예래동,남,10세미만,2485,88,5569
3924,20190222,서귀포시,예래동,여,40대,4357,1477,18206
3925,20190222,서귀포시,중앙동,여,30대,2459,1047,6343
3926,20190222,제주시,노형동,여,80대이상,16053,872,6775
3927,20190222,서귀포시,대륜동,남,30대,23409,2562,14625
3928,20190222,제주시,연동,여,60대,52182,5153,27037
3929,20190222,제주시,노형동,남,20대,59728,9926,37695
3930,20190222,제주시,애월읍,남,20대,29449,4776,32723
3931,20190222,제주시,애월읍,여,80대이상,19122,1204,7576
3932,20190222,제주시,구좌읍,남,20대,11149,1338,13692
3933,20190222,제주시,조천읍,여,50대,32737,5159,23021
3934,20190222,제주시,한경면,여,60대,10614,385,3882
3935,20190222,제주시,추자면,남,20대,966,79,3055
3936,20190222,제주시,추자면,여,80대이상,2104,0,692
3937,20190222,제주시,우도면,여,60대,1409,0,1069
3938,20190222,제주시,일도1동,남,80대이상,578,86,609
3939,20190222,제주시,일도1동,여,10대,1111,18,3199
3940,20190222,제주시,일도2동,남,40대,41960,3859,22493
3941,20190222,제주시,구좌읍,여,80대이상,10165,642,1786
3942,20190222,제주시,이도2동,남,70대,22347,1572,13358
3943,20190222,제주시,이도1동,여,40대,9620,5369,17720
3944,20190222,제주시,아라동,남,70대,11671,668,5095
3945,20190222,제주시,봉개동,여,60대,3814,574,4272
3946,20190222,제주시,화북동,여,50대,47245,3806,16771
3947,20190222,제주시,건입동,여,10세미만,8846,260,5958
3948,20190222,제주시,삼양동,남,30대,27168,1729,7773
3949,20190222,제주시,용담2동,남,30대,9836,5321,24307
3950,20190222,제주시,용담1동,남,70대,6039,487,3487
3951,20190222,제주시,삼도2동,여,40대,7076,2303,11767
3952,20190222,제주시,삼도1동,남,40대,16057,1708,14140
3953,20190222,제주시,건입동,남,30대,7542,2226,12729
3954,20190222,제주시,오라동,여,20대,11873,2347,17498
3955,20190223,제주시,삼양동,여,40대,45725,1601,8944
3956,20190223,제주시,봉개동,남,80대이상,1053,24,1101
3957,20190223,제주시,외도동,남,10세미만,18270,396,6579
3958,20190223,제주시,봉개동,여,10대,3946,64,4324
3959,20190223,제주시,아라동,남,20대,47261,5008,25684
3960,20190223,제주시,아라동,여,80대이상,11633,478,4599
3961,20190223,제주시,오라동,남,40대,23457,2904,29967
3962,20190223,제주시,연동,남,60대,45862,2821,26936
3963,20190223,제주시,노형동,여,30대,74004,5802,34894
3964,20190223,서귀포시,남원읍,남,10대,15348,402,7890
3965,20190223,제주시,이호동,남,80대이상,699,81,654
3966,20190223,제주시,이호동,여,10대,2599,32,3141
3967,20190223,제주시,도두동,여,30대,1386,121,5821
3968,20190223,서귀포시,대정읍,여,50대,31709,1323,12939
3969,20190223,서귀포시,남원읍,여,70대,11097,417,3518
3970,20190223,서귀포시,성산읍,남,80대이상,3725,73,1189
3971,20190223,서귀포시,성산읍,여,10대,10915,537,12663
3972,20190223,제주시,삼양동,남,10세미만,45718,271,5282
3973,20190223,서귀포시,안덕면,여,30대,19297,2624,24454
3974,20190223,제주시,외도동,여,40대,23345,1327,10250
3975,20190223,제주시,화북동,남,70대,9887,315,4183
3976,20190223,제주시,우도면,여,10대,437,0,1334
3977,20190223,제주시,건입동,남,10세미만,7331,192,5801
3978,20190223,서귀포시,표선면,남,30대,9300,804,10318
3979,20190223,제주시,한림읍,남,70대,16037,785,5583
3980,20190223,제주시,애월읍,여,30대,47902,2469,37831
3981,20190223,제주시,구좌읍,여,30대,15885,1208,15761
3982,20190223,제주시,조천읍,남,70대,14050,240,6592
3983,20190223,제주시,한경면,남,80대이상,3310,16,711
3984,20190223,제주시,한경면,여,10대,3741,209,2922
3985,20190223,제주시,추자면,여,30대,513,81,1271
3986,20190223,제주시,우도면,남,80대이상,1076,0,149
3987,20190223,제주시,건입동,여,40대,12101,967,13039
3988,20190223,제주시,일도1동,남,30대,1830,508,3967
3989,20190223,제주시,이도1동,남,60대,7965,1431,10202
3990,20190223,제주시,이도2동,남,20대,67816,10776,53339
3991,20190223,제주시,이도2동,여,80대이상,18118,1086,7633
3992,20190223,제주시,삼도1동,여,50대,16121,1720,11861
3993,20190223,제주시,삼도2동,남,60대,5710,678,7865
3994,20190223,제주시,용담1동,남,20대,6613,538,6160
3995,20190223,제주시,용담1동,여,80대이상,4836,246,2014
3996,20190223,제주시,용담2동,남,10세미만,10794,899,16065
3997,20190223,제주시,용담2동,여,40대,19540,3734,29688
3998,20190223,제주시,일도2동,여,50대,62196,3866,19542
3999,20190223,서귀포시,표선면,여,10세미만,5399,162,5988
4000,20190223,서귀포시,송산동,남,10세미만,2092,144,1149
4001,20190223,서귀포시,예래동,남,60대,4148,631,7890
4002,20190223,서귀포시,중문동,남,30대,10254,1125,10760
4003,20190223,서귀포시,대륜동,여,40대,27603,1727,18425
4004,20190223,서귀포시,대륜동,남,10세미만,18694,276,8824
4005,20190223,서귀포시,서홍동,여,70대,2772,194,3182
4006,20190223,서귀포시,서홍동,남,10대,9421,112,4655
4007,20190223,서귀포시,동홍동,여,80대이상,6464,90,3994
4008,20190223,서귀포시,동홍동,남,20대,11287,1603,9607
4009,20190223,서귀포시,대천동,남,70대,3500,289,2746
4010,20190223,서귀포시,영천동,남,80대이상,1489,18,1104
4011,20190223,서귀포시,효돈동,남,70대,3121,53,1784
4012,20190223,서귀포시,천지동,여,20대,389,55,3191
4013,20190223,서귀포시,중앙동,여,10세미만,1802,374,6163
4014,20190223,서귀포시,중앙동,남,50대,3691,788,9522
4015,20190223,서귀포시,정방동,여,80대이상,1566,263,2152
4016,20190223,서귀포시,정방동,남,20대,1556,275,7354
4017,20190223,서귀포시,송산동,여,40대,2942,277,3713
4018,20190223,서귀포시,영천동,여,10대,4679,278,3655
4019,20190224,서귀포시,정방동,여,30대,2269,742,5488
4020,20190224,서귀포시,송산동,남,60대,3041,188,2832
4021,20190224,서귀포시,표선면,여,40대,13732,1221,15868
4022,20190224,서귀포시,안덕면,남,50대,26463,3807,23501
4023,20190224,서귀포시,성산읍,남,30대,17218,1761,19581
4024,20190224,서귀포시,남원읍,여,20대,7249,498,8853
4025,20190224,제주시,도두동,남,50대,2849,602,10933
4026,20190224,서귀포시,대정읍,남,70대,17762,176,2959
4027,20190224,제주시,도두동,여,10세미만,1282,58,4044
4028,20190224,제주시,이호동,남,30대,5070,297,6006
4029,20190224,제주시,외도동,남,60대,6537,541,5417
4030,20190224,서귀포시,중앙동,여,60대,4837,548,5213
4031,20190224,서귀포시,남원읍,남,10세미만,12065,428,6314
4032,20190224,서귀포시,천지동,남,40대,1521,193,4101
4033,20190224,서귀포시,대천동,남,20대,4581,680,9955
4034,20190224,서귀포시,효돈동,여,80대이상,2374,176,598
4035,20190224,서귀포시,영천동,남,30대,4068,850,7737
4036,20190224,서귀포시,영천동,여,10세미만,3023,108,2976
4037,20190224,서귀포시,동홍동,여,30대,24294,1514,11914
4038,20190224,서귀포시,서홍동,남,10세미만,9024,108,3672
4039,20190224,서귀포시,서홍동,여,20대,4212,264,3410
4040,20190224,서귀포시,대륜동,남,60대,15623,875,10166
4041,20190224,제주시,노형동,남,50대,104545,5474,44139
4042,20190224,서귀포시,대천동,여,80대이상,2730,112,1728
4043,20190224,서귀포시,중문동,남,10세미만,11171,320,4651
4044,20190224,서귀포시,중문동,여,40대,17960,959,11279
4045,20190224,서귀포시,예래동,남,10대,2375,107,8009
4046,20190224,서귀포시,예래동,여,70대,2363,111,4123
4047,20190224,서귀포시,효돈동,남,20대,2689,380,2221
4048,20190224,제주시,연동,여,70대,27589,1174,8967
4049,20190224,제주시,연동,남,10대,57738,3669,27104
4050,20190224,제주시,오라동,여,50대,22103,1994,22645
4051,20190224,제주시,한림읍,남,20대,17503,1664,16205
4052,20190224,제주시,한림읍,여,80대이상,11613,569,3922
4053,20190224,제주시,애월읍,남,50대,74380,8456,59023
4054,20190224,제주시,구좌읍,남,50대,31165,2465,19936
4055,20190224,제주시,구좌읍,여,10세미만,10227,378,8277
4056,20190224,제주시,조천읍,여,80대이상,12841,373,4215
4057,20190224,제주시,한경면,남,30대,6726,800,6849
4058,20190224,제주시,한경면,여,10세미만,4043,216,2906
4059,20190224,제주시,추자면,남,50대,3497,280,6023
4060,20190224,제주시,추자면,여,10세미만,533,0,633
4061,20190224,제주시,우도면,남,30대,1390,287,3248
4062,20190224,제주시,일도1동,남,10세미만,852,56,2622
4063,20190224,제주시,일도1동,여,40대,2247,773,5598
4064,20190224,제주시,일도2동,남,70대,20320,757,5802
4065,20190224,제주시,조천읍,남,20대,17538,2319,18290
4066,20190224,제주시,이도1동,여,70대,6903,1389,5587
4067,20190224,제주시,이도1동,남,10대,8206,382,10350
4068,20190224,제주시,아라동,여,30대,60568,2906,19517
4069,20190224,제주시,봉개동,남,30대,5716,506,6896
4070,20190224,제주시,화북동,여,80대이상,9685,240,2737
4071,20190224,제주시,화북동,남,20대,25972,3328,11603
4072,20190224,제주시,건입동,남,60대,9153,988,10079
4073,20190224,제주시,삼양동,남,60대,19374,812,6774
4074,20190224,제주시,용담1동,여,30대,7153,283,4952
4075,20190224,제주시,삼도2동,여,70대,3990,253,4071
4076,20190224,제주시,삼도2동,남,10대,6450,591,7347
4077,20190224,제주시,삼도1동,남,70대,8696,357,3706
4078,20190224,제주시,이도2동,여,30대,76779,5755,31710
4079,20190224,제주시,용담2동,남,60대,13630,1941,15592
4080,20190225,제주시,삼도2동,남,10세미만,4147,449,4678
4081,20190225,제주시,일도2동,여,80대이상,11363,909,5237
4082,20190225,제주시,삼도1동,여,80대이상,5130,201,5143
4083,20190225,제주시,삼도1동,남,20대,8150,872,9778
4084,20190225,제주시,이도2동,여,10세미만,72698,8001,39606
4085,20190225,제주시,이도2동,남,50대,84172,15184,48173
4086,20190225,제주시,이도1동,여,20대,7496,2737,11205
4087,20190225,제주시,이도1동,남,10세미만,6295,618,9326
4088,20190225,제주시,일도2동,남,20대,29461,2537,16085
4089,20190225,제주시,구좌읍,여,60대,17424,1194,8448
4090,20190225,제주시,우도면,여,40대,1831,168,2091
4091,20190225,제주시,우도면,남,10세미만,514,0,1143
4092,20190225,제주시,추자면,여,60대,2346,0,1733
4093,20190225,제주시,한경면,여,40대,10512,914,4527
4094,20190225,제주시,조천읍,여,30대,23564,2272,18457
4095,20190225,제주시,애월읍,여,60대,37781,2237,20050
4096,20190225,제주시,한림읍,여,30대,21960,1965,15115
4097,20190225,제주시,삼도2동,여,20대,4074,1128,8456
4098,20190225,제주시,일도1동,남,60대,1883,227,4697
4099,20190225,제주시,용담1동,남,50대,13034,1029,9213
4100,20190225,제주시,용담1동,여,10세미만,7608,419,4338
4101,20190225,서귀포시,성산읍,남,10세미만,9384,241,9045
4102,20190225,서귀포시,성산읍,여,40대,18073,1446,18629
4103,20190225,서귀포시,안덕면,여,60대,16011,1071,10989
4104,20190225,서귀포시,표선면,남,60대,16370,1285,8525
4105,20190225,서귀포시,송산동,남,10대,3083,145,1423
4106,20190225,서귀포시,송산동,여,70대,2220,0,869
4107,20190225,서귀포시,정방동,남,50대,3903,959,7342
4108,20190225,서귀포시,중앙동,남,80대이상,793,63,980
4109,20190225,서귀포시,남원읍,남,40대,28470,4397,19926
4110,20190225,서귀포시,중앙동,여,10대,3045,442,6005
4111,20190225,서귀포시,영천동,여,40대,6199,1268,5746
4112,20190225,서귀포시,동홍동,남,50대,34463,2927,19261
4113,20190225,서귀포시,서홍동,남,40대,10594,930,9875
4114,20190225,서귀포시,대륜동,남,10대,14871,392,8509
4115,20190225,서귀포시,대륜동,여,70대,9741,216,5104
4116,20190225,서귀포시,대천동,여,30대,8643,716,11017
4117,20190225,서귀포시,중문동,남,60대,9989,529,7022
4118,20190225,서귀포시,예래동,여,20대,5775,1722,11384
4119,20190225,서귀포시,천지동,여,50대,1296,161,3668
4120,20190225,서귀포시,대정읍,여,80대이상,11253,279,2817
4121,20190225,서귀포시,효돈동,여,30대,4231,398,2528
4122,20190225,제주시,도두동,여,60대,1522,82,4029
4123,20190225,서귀포시,대정읍,남,20대,13953,1873,9378
4124,20190225,제주시,용담2동,남,10대,15198,1294,16319
4125,20190225,제주시,용담2동,여,70대,7499,267,6598
4126,20190225,제주시,건입동,남,10대,8707,164,6890
4127,20190225,제주시,건입동,여,70대,7106,342,3232
4128,20190225,제주시,삼양동,남,10대,38290,430,6598
4129,20190225,제주시,삼양동,여,70대,7781,446,2466
4130,20190225,제주시,봉개동,남,10세미만,6209,72,2327
4131,20190225,제주시,봉개동,여,40대,6378,1082,7535
4132,20190225,제주시,화북동,여,30대,33051,3353,14047
4133,20190225,제주시,아라동,여,10세미만,58794,2056,27227
4134,20190225,제주시,오라동,남,70대,8046,491,8487
4135,20190225,제주시,연동,남,10세미만,42639,3558,23177
4136,20190225,제주시,연동,여,20대,67170,14544,37062
4137,20190225,제주시,노형동,여,60대,48254,3321,21796
4138,20190225,제주시,외도동,남,10대,20105,626,7568
4139,20190225,제주시,외도동,여,70대,3199,89,2169
4140,20190225,제주시,이호동,남,10세미만,3958,108,1699
4141,20190225,제주시,아라동,남,50대,52271,8938,31335
4142,20190225,제주시,이호동,여,40대,6265,1166,5143
4143,20190226,서귀포시,안덕면,남,80대이상,2705,145,2018
4144,20190226,서귀포시,성산읍,남,60대,25731,2638,10991
4145,20190226,서귀포시,남원읍,여,50대,26974,2276,13766
4146,20190226,서귀포시,대정읍,여,30대,18101,1100,11306
4147,20190226,제주시,도두동,여,10대,1388,92,3815
4148,20190226,제주시,노형동,여,10대,95923,4785,26311
4149,20190226,제주시,이호동,남,60대,5887,47,5004
4150,20190226,제주시,외도동,여,20대,8354,780,5952
4151,20190226,서귀포시,안덕면,여,10대,28877,3968,12277
4152,20190226,제주시,노형동,남,80대이상,5300,336,3812
4153,20190226,제주시,도두동,남,80대이상,280,95,492
4154,20190226,서귀포시,표선면,남,10대,7697,363,5105
4155,20190226,서귀포시,대천동,남,50대,11098,1821,12262
4156,20190226,서귀포시,송산동,여,20대,1100,118,1766
4157,20190226,서귀포시,정방동,여,60대,3759,530,4112
4158,20190226,서귀포시,중앙동,남,30대,1830,1282,6307
4159,20190226,서귀포시,천지동,남,70대,648,21,866
4160,20190226,서귀포시,효돈동,남,50대,7473,473,3960
4161,20190226,서귀포시,영천동,남,60대,5781,875,7187
4162,20190226,서귀포시,동홍동,여,60대,20501,1294,8586
4163,20190226,서귀포시,서홍동,여,50대,6298,815,6983
4164,20190226,서귀포시,대륜동,여,20대,11485,1768,14655
4165,20190226,서귀포시,대천동,여,10세미만,8847,367,5167
4166,20190226,서귀포시,중문동,남,10대,12498,358,5819
4167,20190226,제주시,연동,남,40대,80088,15961,54864
4168,20190226,서귀포시,표선면,여,70대,6587,425,4185
4169,20190226,제주시,오라동,여,80대이상,7646,505,6175
4170,20190226,제주시,조천읍,남,50대,39750,6439,29650
4171,20190226,제주시,아라동,여,60대,31089,2036,14755
4172,20190226,제주시,한림읍,남,50대,43676,6575,23141
4173,20190226,제주시,한림읍,여,10세미만,16201,298,7700
4174,20190226,제주시,애월읍,남,80대이상,9006,397,3788
4175,20190226,제주시,애월읍,여,10대,37120,1228,23024
4176,20190226,제주시,구좌읍,남,80대이상,4119,134,1297
4177,20190226,제주시,구좌읍,여,10대,11064,486,9719
4178,20190226,서귀포시,중문동,여,70대,6401,0,3115
4179,20190226,제주시,조천읍,여,10세미만,18951,831,10255
4180,20190226,제주시,한경면,남,60대,11038,1087,5346
4181,20190226,제주시,추자면,남,80대이상,798,69,511
4182,20190226,제주시,추자면,여,10대,440,0,1183
4183,20190226,제주시,우도면,남,60대,2062,24,2053
4184,20190226,제주시,오라동,남,20대,11983,2314,21716
4185,20190226,제주시,일도1동,남,10대,1346,24,2925
4186,20190226,제주시,일도2동,여,30대,35721,2145,13848
4187,20190226,제주시,이도1동,남,40대,10730,2932,15219
4188,20190226,제주시,이도2동,여,60대,51962,2999,25036
4189,20190226,제주시,삼도1동,여,30대,11071,1240,7286
4190,20190226,제주시,삼도2동,남,40대,9391,1534,13361
4191,20190226,제주시,용담1동,여,60대,7968,434,5365
4192,20190226,제주시,용담2동,여,20대,10731,7443,29524
4193,20190226,제주시,건입동,여,20대,8044,1335,8383
4194,20190226,제주시,화북동,남,50대,46820,6077,21712
4195,20190226,제주시,화북동,여,10세미만,40701,565,9987
4196,20190226,제주시,삼양동,여,20대,19648,1525,6627
4197,20190226,제주시,봉개동,남,60대,5533,585,8239
4198,20190226,제주시,일도1동,여,70대,1417,82,2917
4199,20190226,서귀포시,예래동,남,40대,5860,2983,17703
4200,20190227,제주시,한림읍,여,60대,29088,916,8731
4201,20190227,제주시,외도동,남,40대,19894,1825,11400
4202,20190227,제주시,이호동,남,10대,4968,98,2488
4203,20190227,제주시,이호동,여,70대,1691,66,1647
4204,20190227,제주시,도두동,남,30대,1553,341,5883
4205,20190227,서귀포시,대정읍,남,50대,37061,3414,18039
4206,20190227,서귀포시,대정읍,여,10세미만,14340,401,7924
4207,20190227,서귀포시,남원읍,남,70대,12238,159,3984
4208,20190227,서귀포시,성산읍,남,10대,11371,383,9071
4209,20190227,서귀포시,성산읍,여,70대,9321,81,3918
4210,20190227,서귀포시,안덕면,남,30대,18743,5871,17279
4211,20190227,서귀포시,안덕면,여,10세미만,31393,3108,9449
4212,20190227,서귀포시,표선면,남,10세미만,6882,373,4713
4213,20190227,서귀포시,표선면,여,20대,6496,992,7092
4214,20190227,서귀포시,송산동,남,40대,2696,492,3387
4215,20190227,서귀포시,정방동,남,80대이상,746,24,749
4216,20190227,서귀포시,중앙동,남,10세미만,2264,834,4865
4217,20190227,서귀포시,중앙동,여,40대,4020,1614,9647
4218,20190227,서귀포시,천지동,남,20대,284,38,3525
4219,20190227,서귀포시,천지동,여,80대이상,245,0,864
4220,20190227,서귀포시,효돈동,여,60대,5303,635,1455
4221,20190227,서귀포시,영천동,남,10대,3583,467,2730
4222,20190227,서귀포시,영천동,여,70대,4896,346,1823
4223,20190227,서귀포시,동홍동,남,80대이상,2431,107,1743
4224,20190227,서귀포시,동홍동,여,10대,31515,1359,8611
4225,20190227,서귀포시,서홍동,남,70대,2891,37,2048
4226,20190227,서귀포시,대륜동,남,40대,27037,4549,18480
4227,20190227,서귀포시,대천동,여,60대,7447,517,6388
4228,20190227,서귀포시,중문동,여,20대,8060,797,7241
4229,20190227,서귀포시,예래동,여,50대,5205,1978,14281
4230,20190227,제주시,노형동,여,10세미만,67525,4576,25697
4231,20190227,제주시,노형동,남,30대,58182,15426,35340
4232,20190227,서귀포시,정방동,여,10대,1740,105,4404
4233,20190227,제주시,오라동,여,30대,19249,2716,18841
4234,20190227,제주시,연동,여,50대,90474,13453,41831
4235,20190227,제주시,애월읍,남,30대,43689,7170,37993
4236,20190227,제주시,애월읍,여,10세미만,39840,986,19918
4237,20190227,제주시,구좌읍,남,30대,14973,3495,11036
4238,20190227,제주시,조천읍,여,60대,24984,1192,14052
4239,20190227,제주시,한경면,남,10대,4549,163,2548
4240,20190227,제주시,한경면,여,70대,5410,74,1720
4241,20190227,제주시,추자면,남,30대,944,74,2792
4242,20190227,제주시,우도면,여,70대,1485,0,537
4243,20190227,제주시,일도1동,여,20대,1040,436,4130
4244,20190227,제주시,일도2동,남,50대,51740,2956,23561
4245,20190227,제주시,일도2동,여,10세미만,38760,1306,11344
4246,20190227,제주시,이도1동,여,50대,13903,3794,16488
4247,20190227,제주시,이도2동,남,80대이상,6891,561,5436
4248,20190227,제주시,우도면,남,10대,439,0,1064
4249,20190227,제주시,봉개동,남,10대,4758,65,2926
4250,20190227,제주시,이도2동,여,10대,92523,8266,44454
4251,20190227,제주시,아라동,여,10대,58044,1677,22822
4252,20190227,제주시,아라동,남,80대이상,4808,197,2170
4253,20190227,제주시,봉개동,여,70대,2816,0,1772
4254,20190227,제주시,삼양동,남,40대,36042,2125,10696
4255,20190227,제주시,화북동,여,60대,23520,1410,9026
4256,20190227,제주시,건입동,남,40대,9848,2701,16585
4257,20190227,제주시,용담2동,남,40대,17308,5116,28335
4258,20190227,제주시,용담1동,여,10대,9663,468,4468
4259,20190227,제주시,용담1동,남,80대이상,2484,121,1185
4260,20190227,제주시,삼도2동,여,50대,8355,3048,11285
4261,20190227,제주시,삼도1동,여,10세미만,11315,286,6457
4262,20190227,제주시,삼도1동,남,50대,16371,1781,15137
4263,20190227,제주시,오라동,남,80대이상,2872,157,3205
4264,20190228,제주시,삼양동,여,50대,30052,1685,8418
4265,20190228,제주시,봉개동,여,20대,4298,305,3871
4266,20190228,제주시,아라동,남,30대,51313,10745,24232
4267,20190228,서귀포시,남원읍,남,20대,9919,1396,9449
4268,20190228,제주시,오라동,남,50대,19626,4413,32360
4269,20190228,제주시,화북동,남,80대이상,3483,111,1531
