,날짜,국가,시군구,읍면동,방문자수
26496,20191031,인도네시아,제주시,오라동,51
26497,20191031,홍콩,제주시,오라동,42
26498,20191031,홍콩,제주시,연동,752
26499,20191031,일본,서귀포시,성산읍,657
26500,20191031,말레이시아,서귀포시,성산읍,1106
26501,20191031,미국,서귀포시,영천동,190
26502,20191031,태국,서귀포시,영천동,68
26503,20191031,싱가포르,서귀포시,영천동,25
26504,20191031,말레이시아,서귀포시,영천동,167
26505,20191031,인도네시아,서귀포시,영천동,3
26506,20191031,홍콩,서귀포시,영천동,3
26507,20191031,기타,서귀포시,영천동,285
26508,20191031,중국,서귀포시,영천동,585
26509,20191031,미국,서귀포시,효돈동,2
26510,20191031,싱가포르,서귀포시,효돈동,28
26511,20191031,기타,서귀포시,효돈동,58
26512,20191031,중국,서귀포시,효돈동,522
26513,20191031,베트남,서귀포시,천지동,21
26514,20191031,미국,서귀포시,천지동,28
26515,20191031,태국,서귀포시,천지동,82
26516,20191031,싱가포르,서귀포시,천지동,50
26517,20191031,말레이시아,서귀포시,천지동,314
26518,20191031,일본,서귀포시,천지동,466
26519,20191031,인도네시아,서귀포시,천지동,15
26520,20191031,홍콩,서귀포시,천지동,23
26521,20191031,기타,서귀포시,천지동,98
26522,20191031,베트남,서귀포시,영천동,10
26523,20191031,중국,서귀포시,천지동,602
26524,20191031,중국,서귀포시,동홍동,1507
26525,20191031,홍콩,서귀포시,동홍동,27
26526,20191031,싱가포르,서귀포시,대륜동,411
26527,20191031,말레이시아,서귀포시,대륜동,848
26528,20191031,일본,서귀포시,대륜동,113
26529,20191031,홍콩,서귀포시,대륜동,87
26530,20191031,기타,서귀포시,대륜동,652
26531,20191031,중국,서귀포시,대륜동,2911
26532,20191031,미국,서귀포시,서홍동,53
26533,20191031,태국,서귀포시,서홍동,171
26534,20191031,싱가포르,서귀포시,서홍동,69
26535,20191031,말레이시아,서귀포시,서홍동,126
26536,20191031,일본,서귀포시,서홍동,561
26537,20191031,인도네시아,서귀포시,서홍동,42
26538,20191031,홍콩,서귀포시,서홍동,41
26539,20191031,기타,서귀포시,서홍동,2294
26540,20191031,중국,서귀포시,서홍동,11453
26541,20191031,베트남,서귀포시,동홍동,99
26542,20191031,미국,서귀포시,동홍동,123
26543,20191031,태국,서귀포시,동홍동,4
26544,20191031,싱가포르,서귀포시,동홍동,144
26545,20191031,말레이시아,서귀포시,동홍동,241
26546,20191031,일본,서귀포시,동홍동,54
26547,20191031,기타,서귀포시,동홍동,143
26548,20191031,베트남,서귀포시,중앙동,5
26549,20191031,미국,서귀포시,중앙동,81
26550,20191031,태국,서귀포시,중앙동,27
26551,20191031,싱가포르,서귀포시,표선면,392
26552,20191031,말레이시아,서귀포시,표선면,621
26553,20191031,일본,서귀포시,표선면,173
26554,20191031,인도네시아,서귀포시,표선면,77
26555,20191031,홍콩,서귀포시,표선면,50
26556,20191031,기타,서귀포시,표선면,170
26557,20191031,중국,서귀포시,표선면,2024
26558,20191031,베트남,서귀포시,안덕면,26
26559,20191031,미국,서귀포시,안덕면,122
26560,20191031,태국,서귀포시,안덕면,178
26561,20191031,싱가포르,서귀포시,안덕면,326
26562,20191031,말레이시아,서귀포시,안덕면,384
26563,20191031,일본,서귀포시,안덕면,131
26564,20191031,인도네시아,서귀포시,안덕면,20
26565,20191031,홍콩,서귀포시,안덕면,91
26566,20191031,기타,서귀포시,안덕면,792
26567,20191031,중국,서귀포시,안덕면,3158
26568,20191031,베트남,서귀포시,성산읍,385
26569,20191031,미국,서귀포시,성산읍,192
26570,20191031,태국,서귀포시,성산읍,194
26571,20191031,싱가포르,서귀포시,성산읍,668
26572,20191031,태국,서귀포시,표선면,82
26573,20191031,미국,서귀포시,표선면,182
26574,20191031,베트남,서귀포시,표선면,516
26575,20191031,중국,서귀포시,송산동,461
26576,20191031,싱가포르,서귀포시,중앙동,41
26577,20191031,말레이시아,서귀포시,중앙동,28
26578,20191031,일본,서귀포시,중앙동,54
26579,20191031,홍콩,서귀포시,중앙동,37
26580,20191031,기타,서귀포시,중앙동,195
26581,20191031,중국,서귀포시,중앙동,703
26582,20191031,베트남,서귀포시,정방동,151
26583,20191031,미국,서귀포시,정방동,195
26584,20191031,태국,서귀포시,정방동,42
26585,20191031,싱가포르,서귀포시,정방동,448
26586,20191031,태국,서귀포시,대륜동,21
26587,20191031,말레이시아,서귀포시,정방동,956
26588,20191031,인도네시아,서귀포시,정방동,23
26589,20191031,홍콩,서귀포시,정방동,103
26590,20191031,기타,서귀포시,정방동,483
26591,20191031,중국,서귀포시,정방동,1540
26592,20191031,미국,서귀포시,송산동,96
26593,20191031,태국,서귀포시,송산동,8
26594,20191031,싱가포르,서귀포시,송산동,97
26595,20191031,말레이시아,서귀포시,송산동,24
26596,20191031,일본,서귀포시,송산동,42
26597,20191031,기타,서귀포시,송산동,160
26598,20191031,일본,서귀포시,정방동,388
26599,20191031,미국,서귀포시,대륜동,171
26600,20191031,중국,서귀포시,대천동,395
26601,20191031,베트남,서귀포시,예래동,5
26602,20191031,미국,서귀포시,예래동,643
26603,20191031,태국,서귀포시,예래동,51
26604,20191031,싱가포르,서귀포시,예래동,367
26605,20191031,말레이시아,서귀포시,예래동,380
26606,20191031,일본,서귀포시,예래동,615
26607,20191031,홍콩,서귀포시,예래동,59
26608,20191031,기타,서귀포시,예래동,1032
26609,20191031,중국,서귀포시,예래동,2379
26610,20191031,베트남,서귀포시,중문동,339
26611,20191031,미국,서귀포시,중문동,66
26612,20191031,태국,서귀포시,중문동,74
26613,20191031,싱가포르,서귀포시,중문동,94
26614,20191031,인도네시아,서귀포시,예래동,44
26615,20191031,일본,서귀포시,중문동,370
26616,20191031,말레이시아,서귀포시,중문동,91
26617,20191031,기타,서귀포시,대천동,198
26618,20191031,홍콩,서귀포시,대천동,6
26619,20191031,인도네시아,서귀포시,대천동,31
26620,20191031,싱가포르,서귀포시,대천동,31
26621,20191031,태국,서귀포시,대천동,1
26622,20191031,말레이시아,서귀포시,대천동,129
26623,20191031,미국,서귀포시,대천동,103
26624,20191031,중국,서귀포시,중문동,1359
26625,20191031,기타,서귀포시,중문동,727
26626,20191031,홍콩,서귀포시,중문동,79
26627,20191031,인도네시아,서귀포시,중문동,47
26628,20191101,태국,제주시,한경면,10
26629,20191101,홍콩,제주시,추자면,44
26630,20191101,기타,제주시,추자면,409
26631,20191101,중국,제주시,추자면,1477
26632,20191101,미국,제주시,한경면,13
26633,20191101,싱가포르,제주시,추자면,9
26634,20191101,싱가포르,제주시,한경면,6
26635,20191101,베트남,제주시,조천읍,83
26636,20191101,일본,제주시,한경면,101
26637,20191101,홍콩,제주시,한경면,28
26638,20191101,기타,제주시,한경면,77
26639,20191101,중국,제주시,한경면,870
26640,20191101,미국,제주시,조천읍,221
26641,20191101,태국,제주시,추자면,137
26642,20191101,말레이시아,제주시,한경면,63
26643,20191101,미국,제주시,추자면,4
26644,20191101,인도네시아,제주시,일도1동,2
26645,20191101,중국,제주시,우도면,1672
26646,20191101,싱가포르,제주시,일도1동,63
26647,20191101,말레이시아,제주시,일도1동,21
26648,20191101,일본,제주시,일도1동,6
26649,20191101,태국,제주시,조천읍,16
26650,20191101,홍콩,제주시,일도1동,24
26651,20191101,기타,제주시,일도1동,95
26652,20191101,중국,제주시,일도1동,371
26653,20191101,베트남,제주시,우도면,10
26654,20191101,미국,제주시,우도면,11
26655,20191101,태국,제주시,우도면,91
26656,20191101,싱가포르,제주시,우도면,16
26657,20191101,말레이시아,제주시,우도면,84
26658,20191101,인도네시아,제주시,우도면,8
26659,20191101,홍콩,제주시,우도면,38
26660,20191101,기타,제주시,우도면,106
26661,20191101,베트남,제주시,추자면,10
26662,20191101,싱가포르,제주시,조천읍,185
26663,20191101,기타,제주시,구좌읍,166
26664,20191101,일본,제주시,조천읍,454
26665,20191101,인도네시아,제주시,애월읍,336
26666,20191101,홍콩,제주시,애월읍,217
26667,20191101,기타,제주시,애월읍,2473
26668,20191101,중국,제주시,애월읍,13586
26669,20191101,베트남,제주시,한림읍,193
26670,20191101,미국,제주시,한림읍,125
26671,20191101,일본,제주시,애월읍,304
26672,20191101,태국,제주시,한림읍,84
26673,20191101,말레이시아,제주시,한림읍,136
26674,20191101,일본,제주시,한림읍,167
26675,20191101,인도네시아,제주시,한림읍,51
26676,20191101,홍콩,제주시,한림읍,24
26677,20191101,기타,제주시,한림읍,399
26678,20191101,중국,제주시,한림읍,1331
26679,20191101,싱가포르,제주시,한림읍,44
26680,20191101,말레이시아,제주시,애월읍,719
26681,20191101,싱가포르,제주시,애월읍,439
26682,20191101,태국,제주시,애월읍,528
26683,20191101,인도네시아,제주시,조천읍,160
26684,20191101,홍콩,제주시,조천읍,80
26685,20191101,기타,제주시,조천읍,516
26686,20191101,중국,제주시,조천읍,3099
26687,20191101,미국,제주시,구좌읍,85
26688,20191101,태국,제주시,구좌읍,25
26689,20191101,싱가포르,제주시,구좌읍,157
26690,20191101,말레이시아,제주시,구좌읍,345
26691,20191101,일본,제주시,구좌읍,12
26692,20191101,인도네시아,제주시,구좌읍,34
26693,20191101,홍콩,제주시,구좌읍,101
26694,20191101,태국,제주시,일도1동,81
26695,20191101,중국,제주시,구좌읍,1566
26696,20191101,베트남,제주시,애월읍,495
26697,20191101,미국,제주시,애월읍,435
26698,20191101,말레이시아,제주시,조천읍,429
26699,20191101,미국,제주시,일도1동,28
26700,20191101,베트남,제주시,일도1동,21
26701,20191101,미국,제주시,건입동,120
26702,20191101,태국,제주시,건입동,45
26703,20191101,싱가포르,제주시,건입동,655
26704,20191101,말레이시아,제주시,건입동,160
26705,20191101,일본,제주시,건입동,752
26706,20191101,인도네시아,제주시,건입동,18
26707,20191101,홍콩,제주시,건입동,170
26708,20191101,기타,제주시,건입동,386
26709,20191101,중국,제주시,건입동,2645
26710,20191101,베트남,제주시,용담2동,417
26711,20191101,미국,제주시,용담2동,385
26712,20191101,태국,제주시,용담2동,400
26713,20191101,싱가포르,제주시,용담2동,614
26714,20191101,말레이시아,제주시,용담2동,2236
26715,20191101,일본,제주시,용담2동,1636
26716,20191101,인도네시아,제주시,용담2동,314
26717,20191101,홍콩,제주시,용담2동,410
26718,20191101,기타,제주시,용담2동,1712
26719,20191101,중국,제주시,용담2동,27091
26720,20191101,베트남,제주시,용담1동,57
26721,20191101,태국,제주시,용담1동,27
26722,20191101,베트남,제주시,건입동,135
26723,20191101,싱가포르,제주시,용담1동,31
26724,20191101,중국,제주시,화북동,186
26725,20191101,홍콩,제주시,화북동,4
26726,20191101,인도네시아,제주시,아라동,88
26727,20191101,홍콩,제주시,아라동,30
26728,20191101,기타,제주시,아라동,195
26729,20191101,중국,제주시,아라동,1253
26730,20191101,미국,제주시,봉개동,6
26731,20191101,태국,제주시,봉개동,156
26732,20191101,싱가포르,제주시,봉개동,9
26733,20191101,말레이시아,제주시,봉개동,174
26734,20191101,일본,제주시,봉개동,12
26735,20191101,인도네시아,제주시,봉개동,23
26736,20191101,홍콩,제주시,봉개동,6
26737,20191101,기타,제주시,봉개동,188
26738,20191101,중국,제주시,봉개동,701
26739,20191101,베트남,제주시,삼양동,99
26740,20191101,말레이시아,제주시,삼양동,147
26741,20191101,홍콩,제주시,삼양동,20
26742,20191101,기타,제주시,삼양동,97
26743,20191101,중국,제주시,삼양동,214
26744,20191101,미국,제주시,화북동,17
26745,20191101,싱가포르,제주시,화북동,13
26746,20191101,일본,제주시,화북동,60
26747,20191101,기타,제주시,화북동,3
26748,20191101,말레이시아,제주시,용담1동,112
26749,20191101,일본,제주시,용담1동,36
26750,20191101,인도네시아,제주시,용담1동,2
26751,20191101,인도네시아,제주시,이도2동,39
26752,20191101,홍콩,제주시,이도2동,68
26753,20191101,기타,제주시,이도2동,138
26754,20191101,중국,제주시,이도2동,1385
26755,20191101,미국,제주시,이도1동,13
26756,20191101,태국,제주시,이도1동,46
26757,20191101,싱가포르,제주시,이도1동,82
26758,20191101,말레이시아,제주시,이도1동,52
26759,20191101,일본,제주시,이도1동,149
26760,20191101,인도네시아,제주시,이도1동,36
26761,20191101,홍콩,제주시,이도1동,23
26762,20191101,기타,제주시,이도1동,166
26763,20191101,중국,제주시,이도1동,971
26764,20191101,미국,제주시,일도2동,9
26765,20191101,태국,제주시,일도2동,1
26766,20191101,싱가포르,제주시,일도2동,6
26767,20191101,말레이시아,제주시,일도2동,3
26768,20191101,일본,제주시,일도2동,257
26769,20191101,홍콩,제주시,일도2동,4
26770,20191101,기타,제주시,일도2동,118
26771,20191101,중국,제주시,일도2동,1571
26772,20191101,일본,제주시,이도2동,299
26773,20191101,말레이시아,제주시,이도2동,764
26774,20191101,싱가포르,제주시,이도2동,166
26775,20191101,태국,제주시,이도2동,38
26776,20191101,홍콩,제주시,용담1동,20
26777,20191101,기타,제주시,용담1동,113
26778,20191101,중국,제주시,용담1동,466
26779,20191101,베트남,제주시,삼도2동,479
26780,20191101,미국,제주시,삼도2동,134
26781,20191101,태국,제주시,삼도2동,68
26782,20191101,싱가포르,제주시,삼도2동,445
26783,20191101,말레이시아,제주시,삼도2동,537
26784,20191101,일본,제주시,삼도2동,979
26785,20191101,인도네시아,제주시,삼도2동,47
26786,20191101,일본,제주시,아라동,316
26787,20191101,홍콩,제주시,삼도2동,146
26788,20191101,중국,제주시,삼도2동,2466
26789,20191101,미국,제주시,삼도1동,42
26790,20191101,태국,제주시,삼도1동,36
26791,20191101,싱가포르,제주시,삼도1동,216
26792,20191101,말레이시아,제주시,삼도1동,450
26793,20191101,인도네시아,제주시,삼도1동,29
26794,20191101,홍콩,제주시,삼도1동,23
26795,20191101,기타,제주시,삼도1동,90
26796,20191101,중국,제주시,삼도1동,324
26797,20191101,미국,제주시,이도2동,134
26798,20191101,기타,제주시,삼도2동,526
26799,20191101,말레이시아,제주시,아라동,42
26800,20191101,싱가포르,제주시,아라동,85
26801,20191101,일본,서귀포시,남원읍,167
26802,20191101,인도네시아,서귀포시,남원읍,73
26803,20191101,홍콩,서귀포시,남원읍,50
26804,20191101,기타,서귀포시,남원읍,1065
26805,20191101,중국,서귀포시,남원읍,2582
26806,20191101,미국,서귀포시,대정읍,46
26807,20191101,태국,서귀포시,대정읍,2
26808,20191101,싱가포르,서귀포시,대정읍,6
26809,20191101,말레이시아,서귀포시,대정읍,7
26810,20191101,일본,서귀포시,대정읍,101
26811,20191101,인도네시아,서귀포시,대정읍,13
26812,20191101,홍콩,서귀포시,대정읍,11
26813,20191101,기타,서귀포시,대정읍,216
26814,20191101,중국,서귀포시,대정읍,795
26815,20191101,베트남,제주시,도두동,161
26816,20191101,미국,제주시,도두동,147
26817,20191101,태국,제주시,도두동,475
26818,20191101,싱가포르,제주시,도두동,150
26819,20191101,말레이시아,제주시,도두동,220
26820,20191101,일본,제주시,도두동,609
26821,20191101,인도네시아,제주시,도두동,263
26822,20191101,말레이시아,서귀포시,남원읍,485
26823,20191101,홍콩,제주시,도두동,127
26824,20191101,싱가포르,서귀포시,남원읍,119
26825,20191101,미국,서귀포시,남원읍,197
26826,20191101,중국,서귀포시,표선면,2039
26827,20191101,미국,서귀포시,안덕면,134
26828,20191101,태국,서귀포시,안덕면,137
26829,20191101,싱가포르,서귀포시,안덕면,426
26830,20191101,말레이시아,서귀포시,안덕면,708
26831,20191101,일본,서귀포시,안덕면,334
26832,20191101,인도네시아,서귀포시,안덕면,24
26833,20191101,홍콩,서귀포시,안덕면,100
26834,20191101,기타,서귀포시,안덕면,724
26835,20191101,중국,서귀포시,안덕면,4505
26836,20191101,베트남,서귀포시,성산읍,214
26837,20191101,미국,서귀포시,성산읍,99
26838,20191101,태국,서귀포시,성산읍,159
26839,20191101,싱가포르,서귀포시,성산읍,329
26840,20191101,말레이시아,서귀포시,성산읍,771
26841,20191101,일본,서귀포시,성산읍,275
26842,20191101,인도네시아,서귀포시,성산읍,124
26843,20191101,홍콩,서귀포시,성산읍,167
26844,20191101,기타,서귀포시,성산읍,699
26845,20191101,중국,서귀포시,성산읍,4258
26846,20191101,베트남,서귀포시,남원읍,120
26847,20191101,태국,서귀포시,남원읍,786
26848,20191101,기타,제주시,도두동,456
26849,20191101,중국,제주시,도두동,8683
26850,20191101,미국,제주시,이호동,28
26851,20191101,태국,제주시,연동,144
26852,20191101,싱가포르,제주시,연동,1367
26853,20191101,말레이시아,제주시,연동,2456
26854,20191101,일본,제주시,연동,1785
26855,20191101,인도네시아,제주시,연동,178
26856,20191101,홍콩,제주시,연동,721
26857,20191101,기타,제주시,연동,4562
26858,20191101,중국,제주시,연동,50787
26859,20191101,베트남,제주시,오라동,26
26860,20191101,미국,제주시,오라동,184
26861,20191101,태국,제주시,오라동,170
26862,20191101,싱가포르,제주시,오라동,47
26863,20191101,말레이시아,제주시,오라동,206
26864,20191101,일본,제주시,오라동,227
26865,20191101,인도네시아,제주시,오라동,64
26866,20191101,홍콩,제주시,오라동,23
26867,20191101,기타,제주시,오라동,113
26868,20191101,중국,제주시,오라동,1437
26869,20191101,베트남,제주시,아라동,89
26870,20191101,미국,제주시,아라동,149
26871,20191101,태국,제주시,아라동,15
26872,20191101,미국,제주시,연동,308
26873,20191101,베트남,제주시,연동,417
26874,20191101,중국,제주시,노형동,16962
26875,20191101,기타,제주시,노형동,1569
26876,20191101,태국,제주시,이호동,182
26877,20191101,싱가포르,제주시,이호동,25
26878,20191101,말레이시아,제주시,이호동,63
26879,20191101,인도네시아,제주시,이호동,16
26880,20191101,홍콩,제주시,이호동,48
26881,20191101,기타,제주시,이호동,138
26882,20191101,중국,제주시,이호동,806
26883,20191101,태국,제주시,외도동,540
26884,20191101,말레이시아,제주시,외도동,28
26885,20191101,일본,제주시,외도동,209
26886,20191101,기타,서귀포시,표선면,143
26887,20191101,인도네시아,제주시,외도동,23
26888,20191101,기타,제주시,외도동,48
26889,20191101,중국,제주시,외도동,1042
26890,20191101,베트남,제주시,노형동,42
26891,20191101,미국,제주시,노형동,208
26892,20191101,태국,제주시,노형동,50
26893,20191101,싱가포르,제주시,노형동,489
26894,20191101,말레이시아,제주시,노형동,705
26895,20191101,일본,제주시,노형동,561
26896,20191101,인도네시아,제주시,노형동,98
26897,20191101,홍콩,제주시,노형동,260
26898,20191101,홍콩,제주시,외도동,30
26899,20191101,홍콩,서귀포시,표선면,65
26900,20191101,인도네시아,서귀포시,표선면,83
26901,20191101,베트남,서귀포시,서홍동,26
26902,20191101,미국,서귀포시,서홍동,18
26903,20191101,태국,서귀포시,서홍동,177
26904,20191101,싱가포르,서귀포시,서홍동,16
26905,20191101,말레이시아,서귀포시,서홍동,66
26906,20191101,일본,서귀포시,서홍동,454
26907,20191101,인도네시아,서귀포시,서홍동,26
26908,20191101,홍콩,서귀포시,서홍동,56
26909,20191101,기타,서귀포시,서홍동,1822
26910,20191101,중국,서귀포시,서홍동,12231
26911,20191101,베트남,서귀포시,동홍동,52
26912,20191101,미국,서귀포시,동홍동,142
26913,20191101,태국,서귀포시,동홍동,2
26914,20191101,싱가포르,서귀포시,동홍동,113
26915,20191101,말레이시아,서귀포시,동홍동,297
26916,20191101,일본,서귀포시,동홍동,185
26917,20191101,인도네시아,서귀포시,동홍동,3
26918,20191101,홍콩,서귀포시,동홍동,51
26919,20191101,기타,서귀포시,동홍동,285
26920,20191101,중국,서귀포시,동홍동,1622
26921,20191101,미국,서귀포시,영천동,22
26922,20191101,중국,서귀포시,대륜동,2450
26923,20191101,태국,서귀포시,영천동,22
26924,20191101,기타,서귀포시,대륜동,597
26925,20191101,인도네시아,서귀포시,대륜동,116
26926,20191101,미국,서귀포시,중문동,79
26927,20191101,태국,서귀포시,중문동,74
26928,20191101,싱가포르,서귀포시,중문동,182
26929,20191101,말레이시아,서귀포시,중문동,213
26930,20191101,일본,서귀포시,중문동,137
26931,20191101,인도네시아,서귀포시,중문동,38
26932,20191101,홍콩,서귀포시,중문동,56
26933,20191101,기타,서귀포시,중문동,864
26934,20191101,중국,서귀포시,중문동,1201
26935,20191101,미국,서귀포시,대천동,46
26936,20191101,태국,서귀포시,대천동,8
26937,20191101,싱가포르,서귀포시,대천동,3
26938,20191101,말레이시아,서귀포시,대천동,87
26939,20191101,홍콩,서귀포시,대천동,10
26940,20191101,기타,서귀포시,대천동,166
26941,20191101,중국,서귀포시,대천동,388
26942,20191101,미국,서귀포시,대륜동,166
26943,20191101,태국,서귀포시,대륜동,35
26944,20191101,싱가포르,서귀포시,대륜동,172
26945,20191101,말레이시아,서귀포시,대륜동,614
26946,20191101,일본,서귀포시,대륜동,107
26947,20191101,홍콩,서귀포시,대륜동,56
26948,20191101,싱가포르,서귀포시,영천동,75
26949,20191101,말레이시아,서귀포시,영천동,28
26950,20191101,홍콩,서귀포시,영천동,8
26951,20191101,말레이시아,서귀포시,정방동,457
26952,20191101,일본,서귀포시,정방동,239
26953,20191101,인도네시아,서귀포시,정방동,60
26954,20191101,홍콩,서귀포시,정방동,108
26955,20191101,기타,서귀포시,정방동,429
26956,20191101,중국,서귀포시,정방동,1288
26957,20191101,미국,서귀포시,송산동,157
26958,20191101,태국,서귀포시,송산동,5
26959,20191101,싱가포르,서귀포시,송산동,85
26960,20191101,말레이시아,서귀포시,송산동,119
26961,20191101,일본,서귀포시,송산동,203
26962,20191101,인도네시아,서귀포시,송산동,16
26963,20191101,홍콩,서귀포시,송산동,0
26964,20191101,기타,서귀포시,송산동,168
26965,20191101,중국,서귀포시,송산동,623
26966,20191101,베트남,서귀포시,표선면,68
26967,20191101,미국,서귀포시,표선면,116
26968,20191101,태국,서귀포시,표선면,102
26969,20191101,싱가포르,서귀포시,표선면,367
26970,20191101,말레이시아,서귀포시,표선면,642
26971,20191101,일본,서귀포시,표선면,84
26972,20191101,싱가포르,서귀포시,정방동,433
26973,20191101,태국,서귀포시,정방동,25
26974,20191101,미국,서귀포시,정방동,122
26975,20191101,베트남,서귀포시,정방동,151
26976,20191101,기타,서귀포시,영천동,103
26977,20191101,중국,서귀포시,영천동,825
26978,20191101,홍콩,서귀포시,효돈동,1
26979,20191101,기타,서귀포시,효돈동,7
26980,20191101,중국,서귀포시,효돈동,475
26981,20191101,미국,서귀포시,천지동,37
26982,20191101,태국,서귀포시,천지동,65
26983,20191101,싱가포르,서귀포시,천지동,41
26984,20191101,말레이시아,서귀포시,천지동,216
26985,20191101,일본,서귀포시,천지동,645
26986,20191101,베트남,서귀포시,중문동,422
26987,20191101,인도네시아,서귀포시,천지동,54
26988,20191101,기타,서귀포시,천지동,103
26989,20191101,중국,서귀포시,천지동,703
26990,20191101,미국,서귀포시,중앙동,59
26991,20191101,태국,서귀포시,중앙동,10
26992,20191101,싱가포르,서귀포시,중앙동,13
26993,20191101,말레이시아,서귀포시,중앙동,10
26994,20191101,일본,서귀포시,중앙동,42
26995,20191101,홍콩,서귀포시,중앙동,23
26996,20191101,기타,서귀포시,중앙동,215
26997,20191101,중국,서귀포시,중앙동,625
26998,20191101,홍콩,서귀포시,천지동,27
26999,20191101,중국,서귀포시,예래동,3562
27000,20191101,기타,서귀포시,예래동,1364
27001,20191101,홍콩,서귀포시,예래동,55
27002,20191101,인도네시아,서귀포시,예래동,147
27003,20191101,일본,서귀포시,예래동,657
27004,20191101,말레이시아,서귀포시,예래동,370
27005,20191101,싱가포르,서귀포시,예래동,370
27006,20191101,태국,서귀포시,예래동,40
27007,20191101,미국,서귀포시,예래동,333
27008,20191102,중국,제주시,일도1동,480
27009,20191102,기타,제주시,일도1동,116
27010,20191102,홍콩,제주시,일도1동,19
27011,20191102,태국,제주시,일도1동,21
27012,20191102,말레이시아,제주시,일도1동,49
27013,20191102,싱가포르,제주시,일도1동,31
27014,20191102,베트남,제주시,우도면,21
27015,20191102,일본,제주시,일도1동,30
27016,20191102,미국,제주시,우도면,4
27017,20191102,일본,제주시,우도면,96
27018,20191102,싱가포르,제주시,우도면,113
27019,20191102,말레이시아,제주시,우도면,56
27020,20191102,미국,제주시,일도1동,18
27021,20191102,인도네시아,제주시,우도면,31
27022,20191102,홍콩,제주시,우도면,26
27023,20191102,기타,제주시,우도면,106
27024,20191102,중국,제주시,우도면,1192
27025,20191102,베트남,제주시,추자면,16
27026,20191102,태국,제주시,추자면,120
27027,20191102,태국,제주시,우도면,29
27028,20191102,베트남,제주시,일도1동,5
27029,20191102,일본,제주시,일도2동,161
27030,20191102,기타,제주시,일도2동,90
27031,20191102,중국,제주시,삼도1동,327
27032,20191102,미국,제주시,이도2동,136
27033,20191102,태국,제주시,이도2동,24
27034,20191102,싱가포르,제주시,이도2동,94
27035,20191102,말레이시아,제주시,이도2동,715
27036,20191102,일본,제주시,이도2동,501
27037,20191102,인도네시아,제주시,이도2동,24
27038,20191102,홍콩,제주시,이도2동,65
27039,20191102,기타,제주시,이도2동,75
27040,20191102,중국,제주시,일도2동,1604
27041,20191102,중국,제주시,이도2동,1256
27042,20191102,싱가포르,제주시,이도1동,85
27043,20191102,말레이시아,제주시,이도1동,73
27044,20191102,일본,제주시,이도1동,137
27045,20191102,홍콩,제주시,이도1동,36
27046,20191102,기타,제주시,이도1동,85
27047,20191102,중국,제주시,이도1동,1013
27048,20191102,미국,제주시,일도2동,6
27049,20191102,싱가포르,제주시,추자면,28
27050,20191102,홍콩,제주시,일도2동,4
27051,20191102,미국,제주시,이도1동,31
27052,20191102,인도네시아,제주시,추자면,8
27053,20191102,미국,제주시,한경면,37
27054,20191102,기타,제주시,추자면,288
27055,20191102,중국,제주시,구좌읍,1566
27056,20191102,베트남,제주시,애월읍,229
27057,20191102,미국,제주시,애월읍,453
27058,20191102,태국,제주시,애월읍,830
27059,20191102,싱가포르,제주시,애월읍,423
27060,20191102,말레이시아,제주시,애월읍,513
27061,20191102,일본,제주시,애월읍,621
27062,20191102,인도네시아,제주시,애월읍,152
27063,20191102,홍콩,제주시,애월읍,237
27064,20191102,기타,제주시,애월읍,2819
27065,20191102,중국,제주시,애월읍,13849
27066,20191102,미국,제주시,한림읍,90
27067,20191102,태국,제주시,한림읍,76
27068,20191102,말레이시아,제주시,한림읍,84
27069,20191102,일본,제주시,한림읍,185
27070,20191102,인도네시아,제주시,한림읍,64
27071,20191102,홍콩,제주시,한림읍,12
27072,20191102,기타,제주시,한림읍,488
27073,20191102,중국,제주시,한림읍,2861
27074,20191102,기타,제주시,구좌읍,251
27075,20191102,홍콩,제주시,구좌읍,55
27076,20191102,인도네시아,제주시,구좌읍,34
27077,20191102,일본,제주시,구좌읍,78
27078,20191102,중국,제주시,추자면,670
27079,20191102,기타,제주시,삼도1동,176
27080,20191102,태국,제주시,한경면,23
27081,20191102,일본,제주시,한경면,36
27082,20191102,홍콩,제주시,한경면,4
27083,20191102,기타,제주시,한경면,47
27084,20191102,중국,제주시,한경면,915
27085,20191102,미국,제주시,조천읍,110
27086,20191102,태국,제주시,조천읍,41
27087,20191102,홍콩,제주시,추자면,36
27088,20191102,싱가포르,제주시,조천읍,107
27089,20191102,일본,제주시,조천읍,287
27090,20191102,인도네시아,제주시,조천읍,39
27091,20191102,홍콩,제주시,조천읍,71
27092,20191102,기타,제주시,조천읍,368
27093,20191102,중국,제주시,조천읍,2332
27094,20191102,미국,제주시,구좌읍,35
27095,20191102,태국,제주시,구좌읍,10
27096,20191102,싱가포르,제주시,구좌읍,172
27097,20191102,말레이시아,제주시,구좌읍,133
27098,20191102,말레이시아,제주시,조천읍,300
27099,20191102,홍콩,제주시,삼도1동,35
27100,20191102,인도네시아,제주시,삼도1동,5
27101,20191102,인도네시아,제주시,오라동,91
27102,20191102,홍콩,제주시,오라동,43
27103,20191102,기타,제주시,오라동,160
27104,20191102,중국,제주시,오라동,1239
27105,20191102,미국,제주시,아라동,94
27106,20191102,태국,제주시,아라동,1
27107,20191102,싱가포르,제주시,아라동,119
27108,20191102,말레이시아,제주시,아라동,35
27109,20191102,일본,제주시,아라동,304
